OccupancyDateTime,PaidOccupancy,BlockfaceName,SideOfStreet,SourceElementKey,ParkingTimeLimitCategory,ParkingSpaceCount,PaidParkingArea,PaidParkingSubArea,ParkingCategory,Location
12/14/2020 03:58:00 PM,5,UNIVERSITY WAY NE BETWEEN NE 40TH ST AND NE CAMPUS EB PY,E,13210,120,5,University District,Core,Paid Parking,POINT (-122.31318754 47.65565937)
12/15/2020 06:02:00 PM,7,22ND AVE NW BETWEEN BALLARD AVE NW AND NW MARKET ST,E,48450,120,9,Ballard,Core,Paid Parking,POINT (-122.38462377 47.66817441)
12/15/2020 02:06:00 PM,2,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,SE,12874,120,8,Commercial Core,Retail,Paid Parking,POINT (-122.34081375 47.61059687)
12/15/2020 12:46:00 PM,0,DEXTER AVE N BETWEEN LEE ST AND GALER ST,W,32913,120,4,South Lake Union,North,Paid Parking,POINT (-122.34239467 47.63185449)
12/15/2020 06:57:00 PM,2,MINOR AVE BETWEEN JAMES ST AND CHERRY ST,NE,57190,120,5,First Hill,,Paid Parking,POINT (-122.32168833 47.60734463)
12/15/2020 04:51:00 PM,1,3RD AVE S BETWEEN S MAIN ST AND S JACKSON ST,E,27402,120,2,Pioneer Square,Edge,Paid Parking,POINT (-122.33021365 47.59942516)
12/15/2020 05:27:00 PM,0,NE BOAT ST BETWEEN NE PACIFIC ST AND NE BOAT WR ST,E,117879,120,5,University District,Core,Paid Parking,POINT (-122.31740828 47.65343638)
12/15/2020 05:47:00 PM,3,FAIRVIEW NR AVE N BETWEEN ALOHA ST AND WARD ST,SE,94677,120,19,South Lake Union,North,Paid Parking,POINT (-122.33269229 47.62749792)
12/15/2020 03:51:00 PM,8,22ND AVE NW BETWEEN BALLARD AVE NW AND NW MARKET ST,E,48450,120,9,Ballard,Core,Paid Parking,POINT (-122.38462377 47.66817441)
12/15/2020 12:11:00 PM,0,TERRY AVE BETWEEN MARION ST AND MADISON ST,NE,58414,120,2,First Hill,,Paid Parking,POINT (-122.32583857 47.60855364)
12/15/2020 04:57:00 PM,2,OCCIDENTAL AVE S BETWEEN S JACKSON ST AND S KING E ST,W,57353,120,8,Pioneer Square,Edge,Paid Parking,POINT (-122.33297326 47.59872593)
12/15/2020 03:50:00 PM,0,TERRY AVE BETWEEN MARION ST AND MADISON ST,NE,58414,120,2,First Hill,,Paid Parking,POINT (-122.32583857 47.60855364)
12/15/2020 08:52:00 AM,3,OLIVE WAY BETWEEN 3RD AVE AND 4TH AVE,SE,12046,120,4,Commercial Core,Retail,Paid Parking,POINT (-122.33901686 47.61189714)
12/15/2020 11:44:00 AM,2,ELLIOTT AVE BETWEEN WALL ST AND VINE ST,NE,78118,240,7,Belltown,North,Paid Parking,POINT (-122.35084742 47.61370194)
12/15/2020 04:10:00 PM,7,JEFFERSON ST BETWEEN 4TH AVE AND 5TH AVE,SE,11118,120,16,Commercial Core,Financial,Paid Parking,POINT (-122.32904642 47.6027045)
12/15/2020 04:40:00 PM,2,ELLIOTT AVE BETWEEN CEDAR ST AND CLAY ST,NE,78122,240,9,Belltown,North,Paid Parking,POINT (-122.35269231 47.61478184)
12/15/2020 04:52:00 PM,0,5TH AVE N BETWEEN JOHN ST AND BROAD ST,W,75173,240,3,Uptown Triangle,,Paid Parking,POINT (-122.34771286 47.62015028)
12/15/2020 09:21:00 AM,2,TERRY AVE BETWEEN JAMES ST AND CHERRY ST,SW,58409,120,10,First Hill,,Restricted Parking Zone,POINT (-122.32404909 47.60636065)
12/15/2020 10:31:00 AM,0,FAIRVIEW AVE N BETWEEN DENNY WAY AND JOHN ST,E,33142,120,3,South Lake Union,South,Paid Parking,POINT (-122.33419318 47.61911853)
12/15/2020 03:33:00 PM,7,4TH AVE BETWEEN BATTERY ST AND WALL ST,NE,74034,240,9,Belltown,North,Paid Parking,POINT (-122.34561889 47.61648112)
12/15/2020 10:43:00 AM,5,1ST AVE W BETWEEN W JOHN ST AND W THOMAS ST,E,24266,240,11,Uptown,Edge,Paid Parking,POINT (-122.3579594 47.6203598)
12/15/2020 01:18:00 PM,4,10TH AVE BETWEEN E UNION ST AND E PIKE ST,W,69093,120,8,Pike-Pine,,Paid Parking,POINT (-122.31955025 47.61351753)
12/15/2020 04:15:00 PM,3,4TH AVE BETWEEN CEDAR ST AND CLAY ST,SW,28961,240,6,Belltown,North,Paid Parking,POINT (-122.34857311 47.61800903)
12/15/2020 10:08:00 AM,0,6TH AVE S BETWEEN S MAIN ST AND S JACKSON ST,E,8098,120,5,Chinatown/ID,Edge,Paid Parking,POINT (-122.32626558 47.59961086)
12/15/2020 03:05:00 PM,1,MINOR AVE BETWEEN MADISON ST AND SPRING ST,SW,11873,120,3,First Hill,,Paid Parking,POINT (-122.32444208 47.61015018)
12/15/2020 02:35:00 PM,0,MAYNARD AVE S BETWEEN S JACKSON ST AND S KING ST,E,79674,120,4,Chinatown/ID,Edge,Paid Parking,POINT (-122.32498811 47.59874797)
12/15/2020 07:56:00 PM,0,NE BOAT ST BETWEEN NE PACIFIC ST AND NE BOAT WR ST,E,117879,120,5,University District,Core,Paid Parking,POINT (-122.31740828 47.65343638)
12/14/2020 04:02:00 PM,7,TAYLOR AVE N BETWEEN THOMAS ST AND HARRISON ST,W,13057,600,15,Uptown Triangle,,Paid Parking,POINT (-122.34636441 47.6215058)
12/14/2020 01:54:00 PM,5,7TH AVE BETWEEN OLIVE WAY AND STEWART ST,NE,30970,120,6,Denny Triangle,South,Paid Parking,POINT (-122.33560622 47.61399229)
