YEAR,MONTH,MONTH_NUMBER,LICENSE_DATE,NEIGHBOURHOOD,NEIGHBOURHOOD_ID,PET_TYPE,BREED,GENDER,SPAYED_OR_NEUTERED,LATITUDE,LONGITUDE,LOCATION,COUNT,Point Location
2020,January,1,01/06/2020 12:00:00 AM,Ritchie,6610,Dog,BORDER COLLIE,Female,No,53.51327510136197,-113.48274211553915,"(53.51327510136197, -113.48274211553915)",1,POINT (-113.48274211553915 53.51327510136197)
2019,December,12,12/21/2019 12:00:00 AM,Hazeldean,6290,Cat,DOMESTIC (LONG HAIR),Male,Yes,53.504205803712985,-113.47788889905675,"(53.504205803712985, -113.47788889905675)",1,POINT (-113.47788889905675 53.504205803712985)
2019,May,5,05/03/2019 12:00:00 AM,Carlton,3470,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.62165163516955,-113.55937325056279,"(53.62165163516955, -113.55937325056279)",1,POINT (-113.55937325056279 53.62165163516955)
2020,April,4,04/27/2020 12:00:00 AM,The Hamptons,4461,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.487385599931166,-113.67568738127676,"(53.487385599931166, -113.67568738127676)",1,POINT (-113.67568738127676 53.487385599931166)
2020,October,10,10/23/2020 12:00:00 AM,Suder Greens,4730,Dog,AUSTRALIAN SHEPHERD,Female,Yes,53.524600328135506,-113.6772763698938,"(53.524600328135506, -113.6772763698938)",1,POINT (-113.6772763698938 53.524600328135506)
2019,December,12,12/13/2019 12:00:00 AM,Holyrood,6310,Dog,BOSTON TERRIER,Female,Yes,53.5313605818029,-113.45018981988963,"(53.5313605818029, -113.45018981988963)",1,POINT (-113.45018981988963 53.5313605818029)
2019,November,11,11/20/2019 12:00:00 AM,Hollick-Kenyon,2340,Cat,DOMESTIC (LONG HAIR),Male,Yes,53.62224418238982,-113.42228786136482,"(53.62224418238982, -113.42228786136482)",1,POINT (-113.42228786136482 53.62224418238982)
2020,February,2,02/27/2020 12:00:00 AM,Strathcona,5480,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.522390203493686,-113.4909855541071,"(53.522390203493686, -113.4909855541071)",1,POINT (-113.4909855541071 53.522390203493686)
2019,December,12,12/16/2019 12:00:00 AM,Canossa,3080,Dog,CHIHUAHUA (SHORT HAIR),Male,Yes,53.63619223058539,-113.52268633048412,"(53.63619223058539, -113.52268633048412)",1,POINT (-113.52268633048412 53.63619223058539)
2020,June,6,06/21/2020 12:00:00 AM,Avonmore,6020,Dog,CROSSBREED (SMALL),Female,Yes,53.50777958168241,-113.45163097839595,"(53.50777958168241, -113.45163097839595)",1,POINT (-113.45163097839595 53.50777958168241)
2020,February,2,02/28/2020 12:00:00 AM,North Glenora,3310,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.554940888671084,-113.55826514897456,"(53.554940888671084, -113.55826514897456)",1,POINT (-113.55826514897456 53.554940888671084)
2020,October,10,10/10/2020 12:00:00 AM,Crawford Plains,6140,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.44183745503615,-113.40621587784102,"(53.44183745503615, -113.40621587784102)",1,POINT (-113.40621587784102 53.44183745503615)
2020,October,10,10/31/2020 12:00:00 AM,Menisa,6450,Dog,CHIHUAHUA (SHORT HAIR),Female,Yes,53.44206966002856,-113.44737493654873,"(53.44206966002856, -113.44737493654873)",1,POINT (-113.44737493654873 53.44206966002856)
2020,January,1,01/17/2020 12:00:00 AM,Stewart Greens,4486,Dog,MALTESE,Female,Yes,53.537583614786115,-113.6705345824647,"(53.537583614786115, -113.6705345824647)",1,POINT (-113.6705345824647 53.537583614786115)
2020,April,4,04/25/2020 12:00:00 AM,Ambleside,5505,Dog,LABRADOR RETRIEVER,Female,Yes,53.43064194460821,-113.60067666280382,"(53.43064194460821, -113.60067666280382)",1,POINT (-113.60067666280382 53.43064194460821)
2020,September,9,09/22/2020 12:00:00 AM,Kildare,2400,Dog,AUSTRALIAN SHEPHERD,Male,Yes,53.60329283648903,-113.45515009570993,"(53.60329283648903, -113.45515009570993)",1,POINT (-113.45515009570993 53.60329283648903)
2019,December,12,12/16/2019 12:00:00 AM,Cloverdale,6070,Dog,BORDER COLLIE,Female,Yes,53.53685804859474,-113.47401190528413,"(53.53685804859474, -113.47401190528413)",1,POINT (-113.47401190528413 53.53685804859474)
2020,September,9,09/25/2020 12:00:00 AM,South Terwillegar,5642,Dog,POODLE (MINIATURE),Female,Yes,53.44024696947394,-113.5790240703156,"(53.44024696947394, -113.5790240703156)",1,POINT (-113.5790240703156 53.44024696947394)
2020,June,6,06/15/2020 12:00:00 AM,Hollick-Kenyon,2340,Cat,DOMESTIC (MEDIUM HAIR),Male,Yes,53.62224418238982,-113.42228786136482,"(53.62224418238982, -113.42228786136482)",1,POINT (-113.42228786136482 53.62224418238982)
2020,October,10,10/19/2020 12:00:00 AM,Avonmore,6020,Dog,YORKSHIRE TERRIER,Female,Yes,53.50777958168241,-113.45163097839595,"(53.50777958168241, -113.45163097839595)",1,POINT (-113.45163097839595 53.50777958168241)
2020,May,5,05/14/2020 12:00:00 AM,Gold Bar,6270,Dog,DOBERMAN PINSCHER,Female,Yes,53.54890801185152,-113.41200386839466,"(53.54890801185152, -113.41200386839466)",1,POINT (-113.41200386839466 53.54890801185152)
2020,September,9,09/20/2020 12:00:00 AM,Meyokumin,6460,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.4501131309388,-113.42725752651549,"(53.4501131309388, -113.42725752651549)",1,POINT (-113.42725752651549 53.4501131309388)
2020,November,11,11/23/2020 12:00:00 AM,Holyrood,6310,Dog,LABRADOR RETRIEVER,Female,Yes,53.5313605818029,-113.45018981988963,"(53.5313605818029, -113.45018981988963)",1,POINT (-113.45018981988963 53.5313605818029)
2020,October,10,10/10/2020 12:00:00 AM,Alberta Avenue,1010,Dog,GREAT PYRENEES,Male,No,53.568485381482176,-113.48511916925099,"(53.568485381482176, -113.48511916925099)",1,POINT (-113.48511916925099 53.568485381482176)
2020,October,10,10/29/2020 12:00:00 AM,Summerside,6213,Dog,LABRADOR RETRIEVER,Male,Yes,53.417527612947964,-113.461227376245,"(53.417527612947964, -113.461227376245)",1,POINT (-113.461227376245 53.417527612947964)
2020,April,4,04/08/2020 12:00:00 AM,Westview Village,4620,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.55222205604668,-113.69666819900559,"(53.55222205604668, -113.69666819900559)",1,POINT (-113.69666819900559 53.55222205604668)
2020,July,7,07/18/2020 12:00:00 AM,Ritchie,6610,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.51327510136197,-113.48274211553915,"(53.51327510136197, -113.48274211553915)",1,POINT (-113.48274211553915 53.51327510136197)
2019,May,5,05/27/2019 12:00:00 AM,Avonmore,6020,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.50777958168241,-113.45163097839595,"(53.50777958168241, -113.45163097839595)",1,POINT (-113.45163097839595 53.50777958168241)
2019,October,10,10/21/2019 12:00:00 AM,Casselman,2130,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.611348529466824,-113.42413210029929,"(53.611348529466824, -113.42413210029929)",1,POINT (-113.42413210029929 53.611348529466824)
2020,August,8,08/14/2020 12:00:00 AM,King Edward Park,6360,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.515151157263325,-113.45056960491442,"(53.515151157263325, -113.45056960491442)",1,POINT (-113.45056960491442 53.515151157263325)
2020,February,2,02/07/2020 12:00:00 AM,McKernan,5290,Dog,PEKINGESE,Male,Yes,53.51275883945096,-113.52044221122382,"(53.51275883945096, -113.52044221122382)",1,POINT (-113.52044221122382 53.51275883945096)
2019,May,5,05/08/2019 12:00:00 AM,Klarvatten,2440,Dog,LABRADOR RETRIEVER,Male,No,53.637224004755694,-113.47666510949303,"(53.637224004755694, -113.47666510949303)",1,POINT (-113.47666510949303 53.637224004755694)
2020,August,8,08/04/2020 12:00:00 AM,McKernan,5290,Dog,ROTTWEILER,Female,Yes,53.51275883945096,-113.52044221122382,"(53.51275883945096, -113.52044221122382)",1,POINT (-113.52044221122382 53.51275883945096)
2020,January,1,01/10/2020 12:00:00 AM,Ormsby Place,4380,Dog,BRUSSELS GRIFFON,Female,Yes,53.49910557156211,-113.64276057121194,"(53.49910557156211, -113.64276057121194)",1,POINT (-113.64276057121194 53.49910557156211)
2020,September,9,09/19/2020 12:00:00 AM,Potter Greens,4710,Dog,TERRIER,Female,Yes,53.51828990377227,-113.67260241651016,"(53.51828990377227, -113.67260241651016)",1,POINT (-113.67260241651016 53.51828990377227)
2019,December,12,12/19/2019 12:00:00 AM,Inglewood,3240,Dog,POODLE (STANDARD),Male,No,53.56460646698089,-113.5408521708131,"(53.56460646698089, -113.5408521708131)",1,POINT (-113.5408521708131 53.56460646698089)
2020,May,5,05/17/2020 12:00:00 AM,Ogilvie Ridge,5300,Dog,GERMAN SHEPHERD,Female,Yes,53.46490391634022,-113.56706953089312,"(53.46490391634022, -113.56706953089312)",1,POINT (-113.56706953089312 53.46490391634022)
2020,November,11,11/30/2020 12:00:00 AM,Central McDougall,1030,Dog,GERMAN SHEPHERD,Female,Yes,53.553331828524456,-113.50106809472395,"(53.553331828524456, -113.50106809472395)",1,POINT (-113.50106809472395 53.553331828524456)
2020,May,5,05/21/2020 12:00:00 AM,Strathcona,5480,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.522390203493686,-113.4909855541071,"(53.522390203493686, -113.4909855541071)",1,POINT (-113.4909855541071 53.522390203493686)
2020,October,10,10/01/2020 12:00:00 AM,Sakaw,6670,Dog,CHIHUAHUA (LONG HAIR),Male,Yes,53.44197993222192,-113.42882827217448,"(53.44197993222192, -113.42882827217448)",1,POINT (-113.42882827217448 53.44197993222192)
2020,May,5,05/06/2020 12:00:00 AM,Matt Berry,2500,Dog,BOXER,Female,Yes,53.62225395912099,-113.4360215291225,"(53.62225395912099, -113.4360215291225)",1,POINT (-113.4360215291225 53.62225395912099)
2020,December,12,12/14/2020 12:00:00 AM,Greenview,6280,Dog,HAVANESE,Male,Yes,53.47539385772686,-113.42780973638972,"(53.47539385772686, -113.42780973638972)",1,POINT (-113.42780973638972 53.47539385772686)
2020,July,7,07/15/2020 12:00:00 AM,Ottewell,6550,Dog,POODLE (TOY),Male,Yes,53.53128518402029,-113.43074600681692,"(53.53128518402029, -113.43074600681692)",1,POINT (-113.43074600681692 53.53128518402029)
2020,October,10,10/01/2020 12:00:00 AM,Rutherford,5454,Cat,DOMESTIC (MEDIUM HAIR),Female,Yes,53.416764847830855,-113.5297880243958,"(53.416764847830855, -113.5297880243958)",1,POINT (-113.5297880243958 53.416764847830855)
2019,November,11,11/18/2019 12:00:00 AM,Belmont,2070,Dog,LABRADOR RETRIEVER,Female,Yes,53.59312408353891,-113.39437923899207,"(53.59312408353891, -113.39437923899207)",1,POINT (-113.39437923899207 53.59312408353891)
2020,March,3,03/31/2020 12:00:00 AM,Allard,5458,Dog,BOSTON TERRIER,Male,Yes,53.401173930960695,-113.52664141392435,"(53.401173930960695, -113.52664141392435)",1,POINT (-113.52664141392435 53.401173930960695)
2020,March,3,03/04/2020 12:00:00 AM,Killarney,2420,Cat,DOMESTIC (LONG HAIR),Male,Yes,53.58848869298595,-113.47956836782039,"(53.58848869298595, -113.47956836782039)",1,POINT (-113.47956836782039 53.58848869298595)
2020,November,11,11/16/2020 12:00:00 AM,Brintnell,2110,Dog,BOSTON TERRIER,Male,No,53.62139439686521,-113.40711431814822,"(53.62139439686521, -113.40711431814822)",1,POINT (-113.40711431814822 53.62139439686521)
2019,June,6,06/09/2019 12:00:00 AM,Meadowlark Park,4310,Dog,RHODESIAN RIDGEBACK,Female,Yes,53.52553194472455,-113.5965541546899,"(53.52553194472455, -113.5965541546899)",1,POINT (-113.5965541546899 53.52553194472455)
2020,July,7,07/03/2020 12:00:00 AM,Rural North East South Sturgeon,2690,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.61898141942335,-113.32351202041409,"(53.61898141942335, -113.32351202041409)",1,POINT (-113.32351202041409 53.61898141942335)
2020,July,7,07/15/2020 12:00:00 AM,Elmwood Park,1130,Dog,SHIH TZU,Male,Yes,53.579591384284306,-113.46091680973095,"(53.579591384284306, -113.46091680973095)",1,POINT (-113.46091680973095 53.579591384284306)
2020,July,7,07/07/2020 12:00:00 AM,Parkallen,5310,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.503095813519074,-113.51746134891283,"(53.503095813519074, -113.51746134891283)",1,POINT (-113.51746134891283 53.503095813519074)
2020,January,1,01/02/2020 12:00:00 AM,Potter Greens,4710,Dog,AUSTRALIAN SHEPHERD,Male,Yes,53.51828990377227,-113.67260241651016,"(53.51828990377227, -113.67260241651016)",1,POINT (-113.67260241651016 53.51828990377227)
2020,July,7,07/09/2020 12:00:00 AM,Strathcona,5480,Dog,TERRIER,Male,Yes,53.522390203493686,-113.4909855541071,"(53.522390203493686, -113.4909855541071)",1,POINT (-113.4909855541071 53.522390203493686)
2020,April,4,04/25/2020 12:00:00 AM,Evansdale,2260,Dog,MALTESE,Male,Yes,53.6108411103013,-113.47956893114764,"(53.6108411103013, -113.47956893114764)",1,POINT (-113.47956893114764 53.6108411103013)
2020,March,3,03/31/2020 12:00:00 AM,King Edward Park,6360,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.515151157263325,-113.45056960491442,"(53.515151157263325, -113.45056960491442)",1,POINT (-113.45056960491442 53.515151157263325)
2020,May,5,05/26/2020 12:00:00 AM,Newton,2560,Dog,CROSSBREED (MEDIUM),Female,Yes,53.576424371861776,-113.42453203198151,"(53.576424371861776, -113.42453203198151)",1,POINT (-113.42453203198151 53.576424371861776)
2020,February,2,02/21/2020 12:00:00 AM,Royal Gardens,5430,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.47941921545243,-113.52805526236676,"(53.47941921545243, -113.52805526236676)",1,POINT (-113.52805526236676 53.47941921545243)
2020,July,7,07/26/2020 12:00:00 AM,Belle Rive,2050,Dog,SIBERIAN HUSKY,Female,Yes,53.62230017578729,-113.47359649183348,"(53.62230017578729, -113.47359649183348)",1,POINT (-113.47359649183348 53.62230017578729)
2020,September,9,09/22/2020 12:00:00 AM,Westview Village,4620,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.55222205604668,-113.69666819900559,"(53.55222205604668, -113.69666819900559)",1,POINT (-113.69666819900559 53.55222205604668)
2020,March,3,03/17/2020 12:00:00 AM,Allard,5458,Dog,POODLE (MINIATURE),Male,Yes,53.401173930960695,-113.52664141392435,"(53.401173930960695, -113.52664141392435)",1,POINT (-113.52664141392435 53.401173930960695)
2020,October,10,10/05/2020 12:00:00 AM,Malmo Plains,5280,Dog,TERRIER,Male,Yes,53.48567699317607,-113.52899210582925,"(53.48567699317607, -113.52899210582925)",1,POINT (-113.52899210582925 53.48567699317607)
2020,August,8,08/11/2020 12:00:00 AM,La Perle,4240,Dog,AMERICAN COCKER SPANIEL,Female,Yes,53.53308754559413,-113.6407085980886,"(53.53308754559413, -113.6407085980886)",1,POINT (-113.6407085980886 53.53308754559413)
2020,January,1,01/20/2020 12:00:00 AM,Strathcona,5480,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.522390203493686,-113.4909855541071,"(53.522390203493686, -113.4909855541071)",1,POINT (-113.4909855541071 53.522390203493686)
2020,January,1,01/06/2020 12:00:00 AM,South Terwillegar,5642,Cat,SIAMESE,Female,Yes,53.44024696947394,-113.5790240703156,"(53.44024696947394, -113.5790240703156)",1,POINT (-113.5790240703156 53.44024696947394)
2020,April,4,04/14/2020 12:00:00 AM,Overlanders,2590,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.581010650540904,-113.38817648192281,"(53.581010650540904, -113.38817648192281)",1,POINT (-113.38817648192281 53.581010650540904)
2020,March,3,03/14/2020 12:00:00 AM,McKernan,5290,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.51275883945096,-113.52044221122382,"(53.51275883945096, -113.52044221122382)",1,POINT (-113.52044221122382 53.51275883945096)
2020,April,4,04/11/2020 12:00:00 AM,Inglewood,3240,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.56460646698089,-113.5408521708131,"(53.56460646698089, -113.5408521708131)",1,POINT (-113.5408521708131 53.56460646698089)
2020,February,2,02/29/2020 12:00:00 AM,Caernarvon,3060,Dog,LABRADOR RETRIEVER,Male,Yes,53.611899751032084,-113.52640171559892,"(53.611899751032084, -113.52640171559892)",1,POINT (-113.52640171559892 53.611899751032084)
2020,April,4,04/11/2020 12:00:00 AM,Meadowlark Park,4310,Dog,GERMAN SHEPHERD,Male,Yes,53.52553194472455,-113.5965541546899,"(53.52553194472455, -113.5965541546899)",1,POINT (-113.5965541546899 53.52553194472455)
2020,February,2,02/28/2020 12:00:00 AM,Potter Greens,4710,Cat,DOMESTIC (LONG HAIR),Female,Yes,53.51828990377227,-113.67260241651016,"(53.51828990377227, -113.67260241651016)",1,POINT (-113.67260241651016 53.51828990377227)
2020,November,11,11/18/2020 12:00:00 AM,Eaux Claires,2241,Cat,DOMESTIC (LONG HAIR),Male,Yes,53.62163883469684,-113.4856371921701,"(53.62163883469684, -113.4856371921701)",1,POINT (-113.4856371921701 53.62163883469684)
2019,August,8,08/08/2019 12:00:00 AM,Rutherford,5454,Dog,CHIHUAHUA (SHORT HAIR),Female,Yes,53.416764847830855,-113.5297880243958,"(53.416764847830855, -113.5297880243958)",1,POINT (-113.5297880243958 53.416764847830855)
2020,January,1,01/31/2020 12:00:00 AM,Sakaw,6670,Dog,BORDER COLLIE,Female,Yes,53.44197993222192,-113.42882827217448,"(53.44197993222192, -113.42882827217448)",1,POINT (-113.42882827217448 53.44197993222192)
2020,July,7,07/26/2020 12:00:00 AM,Jackson Heights,6330,Dog,BRUSSELS GRIFFON,Female,Yes,53.481660241744535,-113.41084771732,"(53.481660241744535, -113.41084771732)",1,POINT (-113.41084771732 53.481660241744535)
2020,July,7,07/21/2020 12:00:00 AM,Summerside,6213,Dog,DACHSHUND (MINIATURE SMOOTH HAIRED),Female,Yes,53.417527612947964,-113.461227376245,"(53.417527612947964, -113.461227376245)",1,POINT (-113.461227376245 53.417527612947964)
2020,August,8,08/25/2020 12:00:00 AM,Hollick-Kenyon,2340,Dog,MASTIFF,Female,Yes,53.62224418238982,-113.42228786136482,"(53.62224418238982, -113.42228786136482)",1,POINT (-113.42228786136482 53.62224418238982)
2020,May,5,05/26/2020 12:00:00 AM,La Perle,4240,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.53308754559413,-113.6407085980886,"(53.53308754559413, -113.6407085980886)",1,POINT (-113.6407085980886 53.53308754559413)
2020,June,6,06/01/2020 12:00:00 AM,Ramsay Heights,5340,Cat,DOMESTIC (MEDIUM HAIR),Female,Yes,53.483367623497735,-113.57903399166699,"(53.483367623497735, -113.57903399166699)",1,POINT (-113.57903399166699 53.483367623497735)
2020,April,4,04/21/2020 12:00:00 AM,Rideau Park,5360,Dog,AMERICAN COCKER SPANIEL,Male,No,53.47903247628979,-113.50593303233538,"(53.47903247628979, -113.50593303233538)",1,POINT (-113.50593303233538 53.47903247628979)
2020,October,10,10/28/2020 12:00:00 AM,Lymburn,4270,Dog,SHIH TZU,Female,Yes,53.507532410601314,-113.64230021541792,"(53.507532410601314, -113.64230021541792)",1,POINT (-113.64230021541792 53.507532410601314)
2020,January,1,01/03/2020 12:00:00 AM,Fulton Place,6240,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.54629463727215,-113.42746647253244,"(53.54629463727215, -113.42746647253244)",1,POINT (-113.42746647253244 53.54629463727215)
2020,April,4,04/17/2020 12:00:00 AM,Klarvatten,2440,Dog,GOLDEN RETRIEVER,Female,Yes,53.637224004755694,-113.47666510949303,"(53.637224004755694, -113.47666510949303)",1,POINT (-113.47666510949303 53.637224004755694)
2020,September,9,09/21/2020 12:00:00 AM,Capilano,6061,Dog,PUG,Female,Yes,53.55467208886297,-113.42279236811986,"(53.55467208886297, -113.42279236811986)",1,POINT (-113.42279236811986 53.55467208886297)
2020,August,8,08/19/2020 12:00:00 AM,Glenwood,4180,Dog,BICHON FRISE,Male,Yes,53.53641656323836,-113.60276981021592,"(53.53641656323836, -113.60276981021592)",1,POINT (-113.60276981021592 53.53641656323836)
2020,October,10,10/01/2020 12:00:00 AM,Delton,1080,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.57904638464889,-113.48244944665866,"(53.57904638464889, -113.48244944665866)",1,POINT (-113.48244944665866 53.57904638464889)
2019,December,12,12/03/2019 12:00:00 AM,Keheewin,5250,Dog,TERRIER,Male,Yes,53.4502425302549,-113.50451286886042,"(53.4502425302549, -113.50451286886042)",1,POINT (-113.50451286886042 53.4502425302549)
2020,November,11,11/06/2020 12:00:00 AM,Suder Greens,4730,Dog,DACHSHUND (MINIATURE SMOOTH HAIRED),Male,Yes,53.524600328135506,-113.6772763698938,"(53.524600328135506, -113.6772763698938)",1,POINT (-113.6772763698938 53.524600328135506)
2019,December,12,12/30/2019 12:00:00 AM,Menisa,6450,Dog,LABRADOR RETRIEVER,Male,Yes,53.44206966002856,-113.44737493654873,"(53.44206966002856, -113.44737493654873)",1,POINT (-113.44737493654873 53.44206966002856)
2019,December,12,12/13/2019 12:00:00 AM,Armstrong Industrial,4030,Dog,LABRADOR RETRIEVER,Female,No,53.56586317158347,-113.62126319859507,"(53.56586317158347, -113.62126319859507)",1,POINT (-113.62126319859507 53.56586317158347)
2020,June,6,06/19/2020 12:00:00 AM,Oliver,1150,Dog,GERMAN SHEPHERD,Male,Yes,53.541982930616356,-113.52399393488137,"(53.541982930616356, -113.52399393488137)",1,POINT (-113.52399393488137 53.541982930616356)
2020,May,5,05/17/2020 12:00:00 AM,Kenilworth,6350,Cat,DOMESTIC (MEDIUM HAIR),Female,Yes,53.52163312280284,-113.43104243959984,"(53.52163312280284, -113.43104243959984)",1,POINT (-113.43104243959984 53.52163312280284)
2020,September,9,09/15/2020 12:00:00 AM,Greenview,6280,Dog,SHIH TZU,Female,Yes,53.47539385772686,-113.42780973638972,"(53.47539385772686, -113.42780973638972)",1,POINT (-113.42780973638972 53.47539385772686)
