CRASH_ID,CRASH_DATE,CRASH_TIME,SUBURB_LOCATION,LONGITUDE,LATITUDE,INTERSECTION,MIDBLOCK,CRASH_DIRECTION,CRASH_SEVERITY,LIGHTING_CONDITION,ROAD_CONDITION,WEATHER_CONDITION,Location
1210008,19/06/2019,11:00,MITCHELL,149.1444394312447,-35.22171059900509,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.22171059900509, 149.1444394312447)"
1210575,11/07/2019,07:30,CONDER,149.12440663898437,-35.30749542682909,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.30749542682909, 149.12440663898437)"
1210001,19/06/2019,07:54,BRUCE,149.0903311763736,-35.24907624709427,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.24907624709427, 149.0903311763736)"
1210040,19/06/2019,17:59,KAMBAH,149.05727955502448,-35.37372855972986,YES,NO,South bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.37372855972986, 149.05727955502448)"
1210046,25/06/2019,09:05,BONNER,149.13713361835912,-35.15718732638538,NO,YES,South bound,Injury,Daylight,Good dry surface,Fine,"(-35.15718732638538, 149.13713361835912)"
1211141,16/07/2019,08:54,DOWNER,149.13500724975066,-35.244576828388745,NO,YES,South bound,Injury,Daylight,Good dry surface,Fine,"(-35.244576828388745, 149.13500724975066)"
1211551,22/07/2019,17:50,MONASH,149.07608857598024,-35.41851133365097,NO,YES,South bound,Injury,Dark - good street lighting,Good dry surface,Fine,"(-35.41851133365097, 149.07608857598024)"
1210009,19/06/2019,11:00,MONASH,149.0869898845808,-35.42028927458916,NO,YES,East / South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.42028927458916, 149.0869898845808)"
1210002,19/06/2019,08:50,FADDEN,149.117224415339,-35.404701663860216,NO,YES,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.404701663860216, 149.117224415339)"
1210006,19/06/2019,09:45,SYMONSTON,149.17597917681172,-35.338077854255985,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.338077854255985, 149.17597917681172)"
1210036,19/06/2019,17:15,CHIFLEY,149.08385258497907,-35.3490208807366,YES,NO,North bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.3490208807366, 149.08385258497907)"
1210003,19/06/2019,09:00,KALEEN,149.11332972988527,-35.225851084705916,NO,YES,North / East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.225851084705916, 149.11332972988527)"
1210034,11/06/2019,15:00,HOLT,149.01945201763897,-35.219496335572224,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.219496335572224, 149.01945201763897)"
1210038,19/06/2019,17:45,GRIFFITH,149.13510258359807,-35.32053489177532,YES,NO,East / South bound,Property Damage Only,Dark - poor street lighting,Good dry surface,Fine,"(-35.32053489177532, 149.13510258359807)"
1210043,21/06/2019,07:15,NARRABUNDAH,149.13864541485228,-35.342512632565935,YES,NO,North / South / West bound,Property Damage Only,Daylight,Good dry surface,Fog,"(-35.342512632565935, 149.13864541485228)"
1210005,19/06/2019,09:15,NGUNNAWAL,149.11092028768752,-35.169640782244265,NO,YES,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.169640782244265, 149.11092028768752)"
1210039,19/06/2019,17:51,CONDER,149.0914855007797,-35.45636272121312,YES,NO,West bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.45636272121312, 149.0914855007797)"
1210037,19/06/2019,17:23,GRIFFITH,149.1351137333517,-35.3206340177107,YES,NO,East / South bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.3206340177107, 149.1351137333517)"
1210049,29/06/2019,14:15,BONYTHON,149.08553411522644,-35.429374676636634,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.429374676636634, 149.08553411522644)"
1211893,19/07/2019,23:00,BARTON,149.13945710777597,-35.31363571196538,NO,YES,North bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.31363571196538, 149.13945710777597)"
1210044,21/06/2019,20:30,CITY,149.13134337193463,-35.27761186421644,NO,YES,West bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.27761186421644, 149.13134337193463)"
1211695,16/07/2019,07:40,RURAL - MOLONGLO VALLEY,149.07645668537464,-35.29125487216401,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.29125487216401, 149.07645668537464)"
1211888,19/07/2019,16:30,RURAL - MAJURA,149.1636168244606,-35.28610991381825,NO,YES,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.28610991381825, 149.1636168244606)"
1211879,18/07/2019,18:00,CITY,149.12450440244268,-35.283377632879606,YES,NO,South bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.283377632879606, 149.12450440244268)"
1213638,23/08/2019,04:30,CHIFLEY,149.07026062975734,-35.354814542298215,NO,YES,South bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.354814542298215, 149.07026062975734)"
1210669,13/12/2018,12:30,CITY,149.12897060134355,-35.27842537005729,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.27842537005729, 149.12897060134355)"
1211079,16/07/2019,08:52,BRUCE,149.08989969141518,-35.25716989939721,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.25716989939721, 149.08989969141518)"
1211130,06/07/2019,18:30,BRUCE,149.09162427219033,-35.2349074719824,YES,NO,North bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.2349074719824, 149.09162427219033)"
1211657,13/07/2019,19:45,SYMONSTON,149.17611066164747,-35.33783433549889,YES,NO,West bound,Property Damage Only,Dark - good street lighting,Wet surface,Fine,"(-35.33783433549889, 149.17611066164747)"
1210784,03/07/2019,19:00,CITY,149.13408440135623,-35.280466065478784,NO,YES,North bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.280466065478784, 149.13408440135623)"
1211545,15/07/2019,13:20,CITY,149.1292932916049,-35.281110809922396,YES,NO,East / South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.281110809922396, 149.1292932916049)"
1213618,16/08/2019,05:40,RURAL - BELCONNEN,149.06469440275453,-35.27450639679694,NO,YES,West bound,Property Damage Only,Semi-darkness,Good dry surface,Fine,"(-35.27450639679694, 149.06469440275453)"
1213624,16/08/2019,11:00,NARRABUNDAH,149.14737662699827,-35.33469814895479,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.33469814895479, 149.14737662699827)"
1213614,26/07/2019,06:00,FRANKLIN,149.14931222469062,-35.20031793827675,NO,YES,North bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.20031793827675, 149.14931222469062)"
1210359,24/06/2019,00:00,BANKS,149.09106196019283,-35.47327914438197,YES,NO,East / South bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.47327914438197, 149.09106196019283)"
1213586,15/08/2019,07:40,RURAL - MOLONGLO VALLEY,149.07520285727517,-35.29039936657196,YES,NO,North / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.29039936657196, 149.07520285727517)"
1210367,24/06/2019,21:35,DICKSON,149.13360376024627,-35.253581903289394,YES,NO,West bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.253581903289394, 149.13360376024627)"
1211710,28/07/2019,06:00,MONCRIEFF,149.11425100537502,-35.15642519968367,YES,NO,East bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fog,"(-35.15642519968367, 149.11425100537502)"
1211873,18/07/2019,08:22,KINGSTON,149.14349220892987,-35.313496111891496,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.313496111891496, 149.14349220892987)"
1211783,26/07/2019,17:40,WESTON,149.04930854789004,-35.342331990361515,YES,NO,West bound,Property Damage Only,Semi-darkness,Good dry surface,Fine,"(-35.342331990361515, 149.04930854789004)"
1212671,07/08/2019,14:15,BEARD,149.21246357662037,-35.34302409904421,YES,NO,East / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.34302409904421, 149.21246357662037)"
1229963,13/07/2020,09:10,BELCONNEN,149.05809908649513,-35.235754853124426,YES,NO,East bound,Property Damage Only,Daylight,Wet surface,Light rain,"(-35.235754853124426, 149.05809908649513)"
1210357,23/06/2019,15:00,FYSHWICK,149.16893609440004,-35.319323308556676,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.319323308556676, 149.16893609440004)"
1231814,08/08/2020,16:45,FYSHWICK,149.1689553085424,-35.323505092397916,YES,NO,North bound,Property Damage Only,Daylight,Wet surface,Light rain,"(-35.323505092397916, 149.1689553085424)"
1212231,25/07/2019,09:00,RURAL - GUNGAHLIN,149.16588371490127,-35.22453273566654,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.22453273566654, 149.16588371490127)"
1211895,31/07/2019,10:10,FYSHWICK,149.1773032722932,-35.334813496079235,YES,NO,South / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.334813496079235, 149.1773032722932)"
1211685,15/07/2019,08:00,TURNER,149.12773840541038,-35.27000880177585,YES,NO,South / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.27000880177585, 149.12773840541038)"
1211889,19/07/2019,17:00,WESTON,149.05222321310626,-35.342024568173734,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.342024568173734, 149.05222321310626)"
1211558,23/07/2019,17:48,BELCONNEN,149.06761385975392,-35.238292202348866,NO,YES,South bound,Injury,Dark - good street lighting,Good dry surface,Fine,"(-35.238292202348866, 149.06761385975392)"
1213637,22/08/2019,20:05,LYONS,149.08090914514304,-35.34177661536422,NO,YES,North bound,Property Damage Only,Dark - poor street lighting,Good dry surface,Fine,"(-35.34177661536422, 149.08090914514304)"
1211767,16/07/2019,10:30,WATSON,149.12440663898437,-35.30749542682909,NO,YES,East / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.30749542682909, 149.12440663898437)"
1213592,22/08/2019,13:40,PHILLIP,149.0842374019967,-35.348813354590135,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.348813354590135, 149.0842374019967)"
1213642,24/08/2019,09:30,CITY,149.12208591768845,-35.29895368656037,YES,NO,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.29895368656037, 149.12208591768845)"
1213488,14/08/2019,08:20,SPENCE,149.06807311744663,-35.204809834289556,NO,YES,North bound / Unknown,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.204809834289556, 149.06807311744663)"
1211875,18/07/2019,09:15,BRADDON,149.13514027257838,-35.266711721539174,YES,NO,North / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.266711721539174, 149.13514027257838)"
1211880,18/07/2019,19:50,"O""CONNOR",149.12420273136274,-35.256511290663575,YES,NO,North / West bound,Property Damage Only,Dark - poor street lighting,Good dry surface,Fine,"(-35.256511290663575, 149.12420273136274)"
1211686,15/07/2019,08:05,PARKES,149.12818031834885,-35.286663677074124,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.286663677074124, 149.12818031834885)"
1211887,19/07/2019,11:00,PARKES,149.14053131903552,-35.29113016577607,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.29113016577607, 149.14053131903552)"
1211884,19/07/2019,08:00,KALEEN,149.11206180083772,-35.23947028967495,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.23947028967495, 149.11206180083772)"
1211878,18/07/2019,17:15,AINSLIE,149.13886248189175,-35.25784837830607,NO,YES,South bound,Property Damage Only,Semi-darkness,Good dry surface,Fine,"(-35.25784837830607, 149.13886248189175)"
1211764,29/06/2019,06:30,SYMONSTON,149.16499152457175,-35.35533342524363,NO,YES,North bound,Property Damage Only,Dark - no street lights,Good dry surface,Fine,"(-35.35533342524363, 149.16499152457175)"
1210362,24/06/2019,08:45,PARKES,149.14073911104379,-35.29047202044917,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.29047202044917, 149.14073911104379)"
1213529,21/08/2019,01:00,RURAL - JERRABOMBERRA,149.19014803249564,-35.344095910338595,NO,YES,West bound,Property Damage Only,Dark - no street lights,Good dry surface,Fine,"(-35.344095910338595, 149.19014803249564)"
1211892,19/07/2019,19:30,BELCONNEN,149.06815067653838,-35.23626409199409,NO,YES,West bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.23626409199409, 149.06815067653838)"
1212161,02/08/2019,17:40,BRADDON,149.1326818736181,-35.27606033741341,YES,NO,North / South bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.27606033741341, 149.1326818736181)"
1213591,21/08/2019,22:15,CHIFLEY,149.07069575742224,-35.348298293386854,YES,NO,East / West bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.348298293386854, 149.07069575742224)"
1212489,29/07/2019,17:40,RURAL - MAJURA,149.21863754401542,-35.32296971019293,NO,YES,East bound,Property Damage Only,Dark - no street lights,Wet surface,Light rain,"(-35.32296971019293, 149.21863754401542)"
1211661,14/07/2019,15:00,PARKES,149.13454454839433,-35.28664823993625,YES,NO,South bound,Property Damage Only,Daylight,Loose surface,Fine,"(-35.28664823993625, 149.13454454839433)"
1213590,21/08/2019,12:30,GRIFFITH,149.1346417221277,-35.32117525823911,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.32117525823911, 149.1346417221277)"
1211891,19/07/2019,18:25,WANNIASSA,149.10204592024047,-35.40582278190818,NO,YES,South bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.40582278190818, 149.10204592024047)"
1213621,16/08/2019,08:35,RIVETT,149.03911298165517,-35.344606076851996,YES,NO,South / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.344606076851996, 149.03911298165517)"
1213559,12/08/2019,18:20,KALEEN,149.10464431595645,-35.21870215710822,NO,YES,North bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.21870215710822, 149.10464431595645)"
1211886,19/07/2019,08:40,DICKSON,149.1327758193797,-35.258269323583946,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.258269323583946, 149.1327758193797)"
1213646,25/08/2019,18:30,ACTON,149.12203479669995,-35.28586744093673,YES,NO,South bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.28586744093673, 149.12203479669995)"
1211894,31/07/2019,09:45,PHILLIP,149.0868683159734,-35.35076740160859,NO,YES,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.35076740160859, 149.0868683159734)"
1210363,24/06/2019,08:55,HUGHES,149.088960966926,-35.33093853153902,YES,NO,South / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.33093853153902, 149.088960966926)"
1210971,14/07/2019,15:30,WESTON,149.12440663898437,-35.30749542682909,YES,NO,South / West bound,Property Damage Only,Daylight,Good dry surface,Cloudy or Overcast,"(-35.30749542682909, 149.12440663898437)"
1213486,14/08/2019,08:02,EVATT,149.11728367708932,-35.341794580626825,NO,YES,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.341794580626825, 149.11728367708932)"
1210366,24/06/2019,16:50,LYNEHAM,149.12754954248035,-35.24586413691459,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.24586413691459, 149.12754954248035)"
1213643,24/08/2019,17:20,WATSON,149.15793425039107,-35.24401008092758,NO,YES,North / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.24401008092758, 149.15793425039107)"
1213616,14/08/2019,16:40,ISAACS,149.1152972963767,-35.3788917517016,NO,YES,North bound,Injury,Daylight,Good dry surface,Fine,"(-35.3788917517016, 149.1152972963767)"
1213644,24/08/2019,21:00,GARRAN,149.10036179328708,-35.347107903148476,YES,NO,North / East bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.347107903148476, 149.10036179328708)"
1213585,15/08/2019,06:55,PIALLIGO,149.18698796422453,-35.31249365979934,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.31249365979934, 149.18698796422453)"
1212163,03/08/2019,13:40,FRANKLIN,149.14699825034003,-35.208531167968026,YES,NO,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.208531167968026, 149.14699825034003)"
1212420,26/07/2019,15:45,GUNGAHLIN,149.12129540887472,-35.1876211078908,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.1876211078908, 149.12129540887472)"
1213628,17/08/2019,18:30,BRADDON,149.13402964546165,-35.27341825983157,YES,NO,North / East bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.27341825983157, 149.13402964546165)"
1212415,25/07/2019,17:50,PEARCE,149.12440663898437,-35.30749542682909,YES,NO,North bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.30749542682909, 149.12440663898437)"
1213623,16/08/2019,10:00,WATSON,149.1614405773751,-35.233181542697864,NO,YES,North / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.233181542697864, 149.1614405773751)"
1211696,16/07/2019,08:40,GRIFFITH,149.12440663898437,-35.30749542682909,NO,YES,East / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.30749542682909, 149.12440663898437)"
1213634,21/08/2019,10:45,ACTON,149.11533971252493,-35.27655445675892,NO,YES,North / East bound,Injury,Daylight,Good dry surface,Fine,"(-35.27655445675892, 149.11533971252493)"
1211890,19/07/2019,17:30,MITCHELL,149.13092524843694,-35.21832715116634,YES,NO,North bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.21832715116634, 149.13092524843694)"
