LOCAL ID,COUNTY,MUNICIPALITY,ON,FROM,TO,APPROACH,DIRECTION,AADT YEAR,AADT,AADT CARS,AADT TRUCKS,LOCATION
530222,Erie,Cheektowaga,UNION RD,RT 33 KENSINGTON EXPWY,WEHRLE DR,BETWEEN,2-WAY,2008,16429,,,"(42.940088, -78.754206)"
536480,Erie,Orchard Park,POWERS RD,MURPHY RD,RT 277 CHESTNUT RIDGE RD,,2-WAY,2011,2489,2428,60,"(42.733451, -78.757124)"
534227,Erie,Buffalo,DINGENS ST,S OGDEN ST,BUFFALO CITY LN,,2-WAY,2007,8500,,,"(42.8777331160738, -78.8004791736603)"
530110,Erie,Hamburg,S WESTERN BLVD,AMSDELL RD,RT 75 CAMP RD,BETWEEN,2-WAY,1988,20400,,,"(42.7441836174453, -78.8647985458374)"
537107,Erie,Alden,COUNTY LINE RD,WYOMIONG CO LN,BROADWAY (US20),,2-WAY,2010,1355,,,"(42.8993267184135, -78.4638599306345)"
530293,Erie,Amherst,SHERIDAN DR,RT 277 N FOREST RD,EVANS ST,BETWEEN,2-WAY,2011,34025,,,"(42.9786478952608, -78.7514269351959)"
534199,Erie,Buffalo,COURT ST,PEARL ST,RT 5 MAIN ST,,2-WAY,1997,8400,,,"(42.8858856481232, -78.8750338554382)"
536096,Erie,Cheektowaga,TOWERS BLVD,FRENCH RD,LEHAVRE DR,,2-WAY,2007,5200,,,"(42.8697839498724, -78.7311118841171)"
537086,Erie,Lancaster,TOWNLINE RD,WESTWOOD RD,WALDEN AV,,2-WAY,2012,3553,,,"(42.92937, -78.578288)"
547027,Niagara,Royalton,CARMEN RD,NY31,WATSON AVE,,2-WAY,2011,2150,,,"(43.208231, -78.490504)"
534466,Erie,Elma,JAMISON RD,RT 400 EXPWY,BOWEN RD,,2-WAY,2011,8862,8466,395,"(42.80519, -78.63902)"
530240,Erie,Lackawanna,HAMBURG TURNPIKE,LACKAWANNA S CITY LN,RIDGE RD,BETWEEN,2-WAY,1999,36900,,,"(42.812954, -78.845379)"
534714,Erie,Buffalo,PROSPECT ST,PENNSYLVANIA ST,PORTER AV,,1-WAY,2016,1987,1966,20,"(42.8994524689811, -78.8887667655945)"
537013,Erie,Orchard Park,JEWETT-HOLMWOOD,S FREEMAN RD,FREEMAN RD,,2-WAY,2015,8922,8583,338,"(42.7508450935899, -78.730916082859)"
544204,Niagara,Porter,RANSOMVILLE RD,YOUNGSTOWN RD,RT 18 LAKE RD,,2-WAY,1990,1800,,,"(43.2870377026007, -78.9097630977631)"
530338,Erie,Buffalo,NIAGARA ST,HERTEL AV,ONTARIO ST,BETWEEN,2-WAY,1984,8450,,,"(42.943292, -78.90677)"
534643,Erie,Buffalo,NORTH ST,ELMWOOD AV,RT 384 DELAWARE AV,,2-WAY,1985,8100,,,"(42.9022582118193, -78.8755059242249)"
536238,Erie,Orchard Park,LAKE AVE,N Benzing Rd,RT 20 SOUTHWESTERN BLVD,,2-WAY,2010,7565,,,"(42.796424089408, -78.7650847434998)"
540100,Niagara,Porter,MAIN ST (RT 18F),RT 93 YOUNGSTOWN-LOCKPORT RD,JACKSON ST,,2-WAY,1997,1100,,,"(43.2528982424769, -79.0498307347298)"
534491,Erie,"TONAWANDA, BUFFALO",KENMORE AVE,STARIN AV,PARKER BLVD,,2-WAY,1983,15300,,,"(42.9584679587208, -78.8420963287354)"
540130,Niagara,Lockport,WEST AVE,LOCKPORT W CITY LN,PROSPECT ST,BETWEEN,2-WAY,2002,9400,,,"(43.167514, -78.704519)"
530122,Erie,CHEEKTOWAGA/LANCASTER,TRANSIT RD,WALDEN AV,GENESEE ST,BETWEEN,2-WAY,1994,25400,,,"(42.931863980705, -78.6969298124313)"
544076,Niagara,Lockport,GOODING ST,GLENWOOD AV,W JACKSON ST,,2-WAY,2001,2100,,,"(43.182046743899, -78.6938264966011)"
534861,Erie,"TONAWANDA, BUFFALO",VULCAN ST,RT 266 NIAGARA ST,TONAWANDA ST,,2-WAY,2006,3600,,,"(42.9579772145251, -78.9102137088776)"
530925,Erie,Aurora,OLEAN RD,START OLAP RT 16/400 EXPWY,END OLAP RT 16/400 EXPWY,,2-WAY,1988,8500,,,"(42.7312131551846, -78.5912561416626)"
546070,Niagara,Pendleton,MAPLETON RD,AIKEN RD,MAIN RD,BETWEEN,2-WAY,2015,3176,3041,134,"(43.123275, -78.792893)"
530061,Erie,Amherst,MAIN ST,EGGERT RD,RT 240 HARLEM RD,BETWEEN,2-WAY,1980,18800,,,"(42.9640636380092, -78.7938112020493)"
545405,Niagara,Wheatfield,SY RD,SYLVAN PL,US 62 NIGARA FALLS BLVD,BETWEEN,2-WAY,2010,1040,,,"(43.095624, -78.912244)"
530571,Erie,Amherst,YOUNGMANN EXPWY,RT 5 MAIN ST,I-90,BETWEEN,2-WAY,1986,80500,,,"(42.9548520636686, -78.7662649154663)"
530202,Erie,Elma,SENECA ST(16/78),ELMA/AURORA TN LN,JAMISON RD,BETWEEN,2-WAY,2006,6600,,,"(42.802221, -78.65958)"
547021,Niagara,Cambria,SUBBERA RD,NY 31,UPPER MOUNTAIN RD,BETWEEN,2-WAY,2009,500,,,"(43.1508111796256, -78.8070503558197)"
534160,Erie,Hamburg,CLARK ST,RT 62 SOUTH PARK AV,MCKINLEY PKWY,BETWEEN,2-WAY,2011,9182,9007,174,"(42.728191, -78.820407)"
540031,Niagara,North Tonawanda,RIVER RD,RT 384 MAIN ST,RT 429 WHEATFIELD ST,,2-WAY,2011,21550,,,"(43.0324509106876, -78.88218998909)"
534451,Erie,Newstead,HUNTS-AKRON RD,NEWSTEAD TN LN,RT 93 AKRON RD,,2-WAY,1999,2400,,,"(43.031044158951, -78.5467220842838)"
531120,Erie,Buffalo,SYCAMORE ST,ELM ST,MICHIGAN AV,,2-WAY,2015,1855,1737,117,"(42.8887313121056, -78.8675129413605)"
534163,Erie,Cheektowaga,CLEVELAND DR,RT 240 HARLEM RD,I-90 NYS THRUWAY,,2-WAY,1985,10400,,,"(42.9450044450137, -78.773600757122)"
530361,Erie,Concord,CASCADE RD,ERIE CO LN,RT 39 W MAIN ST,BETWEEN,2-WAY,1998,8650,,,"(42.4877362971161, -78.6933141946793)"
530130,Erie,Buffalo,SENECA ST,ELK ST,RT 62 BAILEY AV,BETWEEN,2-WAY,1983,14300,,,"(42.865059, -78.821926)"
534262,Erie,Cheektowaga,EGGERT RD,DELAVAN AVE,SUGAR RD/LANGFIELD DR,,2-WAY,2010,4873,4718,154,"(42.927321432457, -78.7987350380287)"
534519,Erie,Lancaster,LAKE AVE,LANCASTER VILL LN,COMO PARK BLVD,,2-WAY,2013,4765,4643,121,"(42.8905667743353, -78.66823554039)"
544226,Niagara,North Tonawanda,SWEENEY ST,DIVISION STREET,MEADOW DR SOUTH,,2-WAY,2019,5260,5136,123,"(43.0223647189609, -78.8555985689163)"
530131,Erie,Buffalo,SENECA ST,KEATING ST/I-190,BABCOCK ST,BETWEEN,2-WAY,1975,7300,,,"(42.868857, -78.829914)"
536370,Erie,Cheektowaga,I-90 & I-290,,,,RAMP,2012,46341,,,"(42.948212554421, -78.7659430503845)"
534023,Erie,Buffalo,AMHERST ST,ELMWOOD AV,RT 384 DELAWARE AV,BETWEEN,2-WAY,2009,6254,6070,183,"(42.940546, -78.875141)"
540128,Niagara,Lockport,SAUNDERS SETTLEMENT RD,RT 270 CAMBELL BLVD,RT 93 LOCKPORT BYPASS,,2-WAY,1994,7400,,,"(43.1551717562879, -78.7405908107758)"
530258,Erie,Amherst,SHERIDAN DR,START OLAP RT 62 NF BLVD,END OLAP RT 62 BAILEY AV,BETWEEN,2-WAY,2014,27586,,,"(42.9805218871317, -78.8184285163879)"
534918,Erie,Amherst,YOUNGS RD,RT 5 MAIN ST,RT 324 SHERIDAN DR,,2-WAY,1996,13300,,,"(42.970111, -78.724686)"
530122,Erie,CHEEKTOWAGA/LANCASTER,TRANSIT RD,WALDEN AV,GENESEE ST,BETWEEN,2-WAY,2011,28100,,,"(42.931863980705, -78.6969298124313)"
530442,Erie,Hamburg,CAMP RD,LEGION DR,I-90,BETWEEN,2-WAY,2007,24700,,,"(42.735571, -78.84068)"
540418,Niagara,Cambria/Lockport,CAMPBELL BLVD,LOCKPORT RD,RT 31 SAUNDERS SETTLEMENT RD,,2-WAY,1987,6150,,,"(43.1405946924853, -78.7546697258949)"
534533,Erie,Buffalo,LINCOLN PKWY,FOREST AV,RT 198 SCAJAQUADA EXPWY,,2-WAY,2015,4883,4787,95,"(42.929443, -78.873925)"
541201,Niagara,Lockport,SUNSET DR,NIAGARA ST EXT,LEETE RD,BETWEEN,2-WAY,1985,3300,,,"(43.1865488788819, -78.7336948513985)"
530116,Erie,Lancaster,BROADWAY,RT 78 TRANSIT RD,CENTRAL AV (CR 57),BETWEEN,2-WAY,1991,13400,,,"(42.9014369361663, -78.6847203969955)"
536417,Erie,Lancaster,PAVEMENT RD,NICHTER RD,WALDEN AV,,2-WAY,1997,6300,,,"(42.9191174866722, -78.6226513981819)"
534688,Erie,Buffalo,PARKSIDE AVE,AMHERST ST,HERTEL AV,BETWEEN,2-WAY,1994,5800,,,"(42.942182, -78.850549)"
534836,Erie,Buffalo,TONAWANDA ST,AMHERST ST,HERTEL AV,,2-WAY,1986,7200,,,"(42.9405277338741, -78.8990664482117)"
536413,Erie,Cheektowaga,GEO URBAN BLVD,RT 240 HARLEM RD,RT 277 UNION RD,BETWEEN,2-WAY,1989,9000,,,"(42.9188307093237, -78.7643337249756)"
546111,Niagara,Royalton,HARTLAND RD,ERIE CANAL,SLAYTON SETTLEMENT RD,,2-WAY,1991,3300,,,"(43.2024953431871, -78.5759568214417)"
540488,Niagara,Cambria,CAMBRIA-WILSON RD,Lower Mountain Rd,RT 104 RIDGE RD,,2-WAY,1990,2600,,,"(43.1923452309483, -78.8234952092171)"
536038,Erie,Elma,WEST BLOOD RD,GIRDLE RD,OSTRANDER RD,,2-WAY,2019,1501,988,512,"(42.792971, -78.600445)"
535282,Erie,Tonawanda,Euclid Ave,Delaware Ave,Charleston Ave,,2-WAY,2014,579,,,"(42.960808, -78.865201)"
533127,Erie,Grand Island,I-190 @ West River Pkwy / Long Rd,,,,RAMP,2014,2171,,,"(43.054385, -78.991544)"
530219,Erie,Cheektowaga,UNION RD,COMO PARK BLVD,WALDEN AV,BETWEEN,2-WAY,1981,43500,,,"(42.900521, -78.754292)"
533243,Erie,Elma,NY 400 @ Jamison Rd,,,,RAMP,2013,945,,,"(42.804074, -78.641722)"
534722,Erie,Buffalo,RED JACKET PKWY,MCKINLEY PKWY,ABBOTT RD,,2-WAY,2008,4200,,,"(42.845394, -78.811988)"
530259,Erie,Amherst,NIAGARA FALLS BLVD,E ROBINSON RD,NIAGARA CO LN,BETWEEN,2-WAY,2001,32200,,,"(43.0446623173712, -78.8251850008965)"
530230,Erie,Buffalo,DELAWARE AVE,W FERRY ST,W DELAVAN AV,BETWEEN,2-WAY,2014,16816,,,"(42.9183750055859, -78.8683712482452)"
534486,Erie,Tonawanda,KENMORE AVE,SAWYER AVE,RT 325 SHERIDAN DR,BETWEEN,2-WAY,2009,5566,4634,931,"(42.977534, -78.911469)"
536233,Erie,Evans,OLD LAKE SHORE,BENNETT RD,DENNIS RD,,2-WAY,2017,824,766,57,"(42.663146, -79.058016)"
542044,Niagara,PENDLETON/WHEATFIELD,PENDLETON/WHEATFIELD TOWN LINE RD,BEACH RIDGE RD,LOVELAND RD,,2-WAY,2011,2500,,,"(43.0843585606531, -78.8233087956905)"
530283,Erie,Tonawanda,MILITARY RD,BUFFALO CITY LN,KENMORE AV,BETWEEN,2-WAY,2014,15856,,,"(42.9595632856485, -78.8890993595123)"
534282,Erie,Tonawanda,ELLICOTT CRK RD,COLVIN ARTERIAL (NY 425),TONAWANDA E CITY LN,,2-WAY,2005,4200,,,"(43.011492, -78.854649)"
544105,Niagara,Niagara,LOCKPORT RD,HASELY DR,PACKARD RD,BETWEEN,2-WAY,2009,3020,2781,238,"(43.1209789580332, -78.9660412073135)"
537044,Erie,Hamburg,EVANS ST,LAKE VIEW RD,RT 62 PIERCE AV,,2-WAY,2007,7300,,,"(42.7156, -78.8421)"
534785,Erie,Buffalo,SMITH ST,FILLMORE AV,EAGLE ST,,2-WAY,2014,911,899,11,"(42.876742, -78.844062)"
530107,Erie,Evans,S WESTERN BLVD,CR 221 ACC I-90,S CREEK RD,BETWEEN,2-WAY,1990,6100,,,"(42.674927, -78.954964)"
544103,Niagara,Niagara,LOCKPORT RD,MAYLE COURT,RT 265 MILITARY RD,,2-WAY,1996,6500,,,"(43.1202408717771, -78.9984610676765)"
541002,Niagara,Niagara Falls,NIAGARA ST,24TH ST,RT 61 HYDE PARK BLVD,,2-WAY,1998,4000,,,"(43.088332157955, -79.0275254845619)"
533430,Erie,Tonawanda,I-290 @ Colvin Blvd,,,,RAMP,2014,8694,,,"(43.0004493848338, -78.8537156581879)"
530316,Erie,Amherst,MAIN ST,EVANS ST,YOUNGS RD,BETWEEN,2-WAY,2007,23400,,,"(42.9651034174541, -78.7308423221111)"
532013,Erie,Marilla,BULLIS RD,ELMA/MARILLA TOWN LN,TWO ROD RD,,2-WAY,2012,3530,,,"(42.8398179517079, -78.5655927658081)"
533236,Erie,West Seneca,NY 400 @ Transit Rd,,,,RAMP,2009,4325,,,"(42.836243, -78.698714)"
534101,Erie,Lancaster,BOWEN RD,WILLIAM ST,CAYUGA CREEK BRIDGE,,2-WAY,2013,9155,8672,482,"(42.8884679757851, -78.6428833007813)"
534984,Erie,Amherst,TONAWANDA CREEK RD,OLD FALLS BLVD,US 62 NIAGARA FALLS BLVD,,2-WAY,2018,1396,1291,104,"(43.04175, -78.826052)"
530392,Erie,Buffalo,MILITARY RD,AMHERST,BUFFALO CITY LN,BETWEEN,2-WAY,2004,14400,,,"(42.948491, -78.890827)"
544000,Niagara,Niagara Falls,10TH ST,NIAGARA ST,RT 62 (SB) FERRY AV,,2-WAY,2001,2100,,,"(43.0893370248913, -79.0501552820206)"
536465,Erie,Buffalo,UTICA ST (EAST),HUMBOLDT PKWY SB,HUMBOLDT PKWY NB,,2-WAY,1977,7700,,,"(42.910949, -78.843314)"
546065,Niagara,Wheatfield,LOCKPORT RD,RT 429 WARD RD,NASH RD,,2-WAY,2009,8973,8308,664,"(43.1212677294104, -78.8810916244984)"
530189,Erie,Hamburg,S BUFFALO ST,BUFFALO ST,N VILL LN,BETWEEN,2-WAY,1996,11400,,,"(42.720974, -78.826703)"
530263,Erie,CLARENCE/AMHERST,TRANSIT RD,N FRENCH RD,WOLCOTT RD,BETWEEN,2-WAY,2014,14982,,,"(43.0445623462239, -78.6969164013863)"
530925,Erie,Aurora,OLEAN RD,START OLAP RT 16/400 EXPWY,END OLAP RT 16/400 EXPWY,,2-WAY,2006,2000,,,"(42.7312131551846, -78.5912561416626)"
530211,Erie,Buffalo,NIAGARA ST,PORTER AV,BUSTI AV,BETWEEN,2-WAY,2001,8300,,,"(42.9051992580308, -78.8958319067459)"
540050,Niagara,Lewiston,NIAGARA THRUWAY,RT 104/RT 265,LEWISTON-QUEENSTON BRIDGE END I-190,BETWEEN,2-WAY,1995,11539,9423,2116,"(43.1529528384014, -79.0443134307861)"
535125,Erie,Cheektowaga,Woodgate Dr,Martinique Dr,Barbados Dr,,2-WAY,2014,866,,,"(42.876935, -78.722797)"
544334,Niagara,Lockport,OLD BEATTIE AVE,RAPIDS RD,RT 93 DYSINGER RD,,2-WAY,2016,6475,,,"(43.1237119532197, -78.6798441410065)"
544175,Niagara,Niagara,PACKARD RD,NIAGARA FALLS CITY LN,I-190,,2-WAY,1976,11300,,,"(43.1058380817592, -78.991201317791)"
534213,Erie,Buffalo,DELAVAN AVE (WEST),RT 266 NIAGARA ST,GRANT ST,,2-WAY,1982,3500,,,"(42.92196, -78.89432)"
530163,Erie,Buffalo,KENSINGTON EXPWY,GRIDER ST,OLYMPIC AV,BETWEEN,2-WAY,1980,74700,,,"(42.9298372877429, -78.8225376605988)"
530104,Erie,Brant,S WESTERN BLVD,RT 249,CR 9B S MAIN ST,BETWEEN,2-WAY,1977,3900,,,"(42.606739, -79.035377)"
539290,Erie,Orchard Park,HIGHLAND AVE,BUFFALO ST,WOODVIEW DR,,2-WAY,2007,1560,,,"(42.7594988221442, -78.7433266639709)"
534712,Erie,Buffalo,PROSPECT ST,GEORGIA ST,VIRGINIA ST,,1-WAY,2005,1200,,,"(42.8917026111826, -78.8815248012543)"
540077,Niagara,Niagara,MILITARY RD,PACKARD RD,LOCKPORT RD,,2-WAY,1997,15900,,,"(43.1165738019541, -78.9937967061996)"
535307,Erie,Buffalo,W Balcom St,Main St,Linwood Ave,,2-WAY,2014,513,,,"(42.917762, -78.862824)"
549153SB,Niagara,Niagara Falls,84th St,NY 384 Buffalo Ave,Stephenson Ave,,1-WAY,2008,508,,,"(43.076452715613, -78.9681601524353)"
536231,Erie,Evans,OLD LAKE SHORE,REEVES RD,KENNEDY AVE,,2-WAY,1983,3000,,,"(42.623769, -79.094491)"
534894,Erie,Grand Island,WHITEHAVEN RD,I-190 NB ACC,BASE LINE RD,,2-WAY,2005,7700,,,"(43.021618, -78.971561)"
534679,Erie,Tonawanda,PARKER BLVD,DECATUR RD,RT 324 SHERIDAN DR,,2-WAY,2000,8700,,,"(42.9729254891438, -78.837895989418)"
530544,Erie,Buffalo,NIAGARA THRUWAY,OGDEN ST (N1),RT 354 CLINTON ST (N2),BETWEEN,2-WAY,2008,76000,,,"(42.8763414962255, -78.8057148456573)"
534028,Erie,Hamburg,AMSDELL RD,RT 5 LAKE SHORE RD,RT 20 SOUTHWESTERN BLVD,,2-WAY,2013,4691,4625,65,"(42.7373929502841, -78.8923612331352)"
537091,Erie,Lancaster,ERIE ST,VILLAGE LN,STEINFELDT RD,,2-WAY,2013,3337,,,"(42.903885, -78.651209)"
530953,Erie,WALES/MARILLA,TWO ROD RD,RT 20A/78 BIG TREE RD,JAMISON RD,,2-WAY,2009,2330,,,"(42.7965106870935, -78.5538500547409)"
530563,Erie,Hamburg,LAKESHORE RD,RT 75 ST FRANCIS DR,RT 179 MILESTRIP RD,BETWEEN,2-WAY,1978,30300,,,"(42.7818188372827, -78.8509798049927)"
530094,Erie,Buffalo,BAILEY AVE,RT 354 CLINTON ST,DINGENS ST,BETWEEN,2-WAY,2011,15025,,,"(42.874305114576, -78.8183641433716)"
534741,Erie,Boston,S ABBOTT RD,BOSTON STATE RD,RT 277 HERMAN HILL RD,,2-WAY,2004,1800,,,"(42.6871516503455, -78.7673163414001)"
534302,Erie,Tonawanda,ENGLEWOOD,STARIN AV,PARKER AV,,2-WAY,1984,8300,,,"(42.9625802412555, -78.8405084609985)"
530052,Erie,West Seneca,SENECA ST,RT 240 HARLEM RD,BUFFALO CITY LN,BETWEEN,2-WAY,2000,15300,,,"(42.8441761157623, -78.7932586669922)"
533118,Erie,Grand Island,Exit 18A & 18B Grand Island Blvd,,,,RAMP,2012,3395,,,"(43.0018641935642, -78.9470048993826)"
530356,Erie,Cheektowaga,BROADWAY,RT 240 HARLEM RD,RT 277 UNION RD,BETWEEN,2-WAY,2005,18900,,,"(42.902221, -78.769567)"
536326,Erie,Marilla,FOUR ROD RD,ALDEN/MARILLA TN LN,RT 20 BROADWAY,,2-WAY,2014,948,,,"(42.8820178501553, -78.5374376177788)"
536073,Erie,Clarence,KENFIELD RD,LAPP RD,WOLCOTT RD,,2-WAY,2009,500,,,"(43.055154, -78.67307)"
540603,Niagara,Niagara Falls,Rainbow Blvd,4th St,1st St,,2-WAY,2012,3864,,,"(43.0835989738259, -79.058605581522)"
546080,Niagara,Porter,RANSOMVILLE RD,BRALEY RD,YOUNGSTOWN RD,,2-WAY,1976,2800,,,"(43.2713291524947, -78.9096853137016)"
530601,Erie,HAMBURG/ORCHARD PARK,S WESTERN BLVD,RT 20A BIG TREE RD,RT 179 MILESTRIP RD,BETWEEN,2-WAY,1996,14200,,,"(42.7830039201578, -78.7669944763184)"
534737,Erie,Clarence,ROLL RD,SHIMERVILLE RD,GOODRICH RD,,2-WAY,1979,1600,,,"(42.9996647281658, -78.6467242240906)"
533905,Erie,Hamburg,I-90 @ Exit 56 Milestrip Rd,,,,RAMP,2015,6770,6280,489,"(42.7960678567455, -78.8157624006271)"
534476,Erie,Buffalo,JEFFERSON AVE,HIGH ST,BEST ST,,2-WAY,2013,6457,5982,474,"(42.900671, -78.853904)"
536485,Erie,Buffalo,FILLMORE AVE,E DELAVAN AV,KENSINGTON AV,,2-WAY,2006,8900,,,"(42.9238920658836, -78.8393415337296)"
544261,Niagara,North Tonawanda,WHEATFIELD ST,OLIVER ST,PAYNE AV,,2-WAY,2011,5474,5176,297,"(43.0364014068972, -78.8754522800446)"
539509,Erie,East Aurora,HAMBURG ST,BOIES ALLEY,DOUGLAS LANE,,2-WAY,2010,11807,11322,484,"(42.7657845235152, -78.6306846141815)"
536262,Erie,Orchard Park,BUNTING RD,ABBOTT RD,DRAUDT RD,,2-WAY,2011,200,,,"(42.7092908651308, -78.777527728836)"
534374,Erie,Buffalo,GENESEE ST,JEFFERSON AV,FILLMORE AV,,2-WAY,1985,8000,,,"(42.8992795618845, -78.8465487957001)"
531103,Erie,"TONAWANDA, BUFFALO",KENMORE AVE,COLVIN BLVD,STARIN AV,,2-WAY,1976,21200,,,"(42.9585327366622, -78.8466802239418)"
534563,Erie,Lackawanna,MARTIN AVE,SHAMOKIN DR,ABBOTT RD,,2-WAY,2009,6464,6066,397,"(42.8165665948192, -78.8038051128387)"
530360,Erie,"ORCHARD PARK,WEST SENECA",SOUTHERN EXPWY,RT 179 MILESTRIP RD,I-90 NYS THRUWAY,BETWEEN,2-WAY,1991,32000,,,"(42.7995887624737, -78.777015209198)"
534171,Erie,Lancaster,COLUMBIA AVE,DEPEW E VILL LN,CENTRAL AVE,,2-WAY,2016,3001,2960,40,"(42.9217940717231, -78.6760212526398)"
534113,Erie,Boston,TREVETT RD,BOSTON TOWN LN,BROWN HILL RD,,2-WAY,2010,587,535,51,"(42.61034, -78.728327)"
530146,Erie,Buffalo,SENECA ST,BABCOCK ST,SMITH ST,BETWEEN,2-WAY,1978,7500,,,"(42.87296, -78.840567)"
536036,Erie,Aurora,LAPHAM RD,NY 16,REITER RD,,2-WAY,2015,934,,,"(42.752688, -78.592383)"
530175,Erie,Orchard Park,CHESTNUT RIDGE,POWERS RD,RT 240 ELLICOTT RD,BETWEEN,2-WAY,1990,5200,,,"(42.7420522666536, -78.7480741739273)"
544112,Niagara,"CAMBRIA, PENDLETON",LOCKPORT RD,COMSTOCK RD,RT 270 CAMPBELL BLVD,BETWEEN,2-WAY,1976,5000,,,"(43.1333870669742, -78.7689954042435)"
536384,Erie,Hamburg,SOWLES RD,RT 20 SOUTHWESTERN BLVD,RT 62 SOUTH PARK AV,,2-WAY,1996,4700,,,"(42.7517301875401, -78.8367122711639)"
534353,Erie,Orchard Park,S FREEMAN RD,RT 240 ELLICOTT RD,JEWETT-HOLMWOOD RD,,2-WAY,2010,2487,2374,112,"(42.7481408018059, -78.7320077419281)"
544115,Niagara,Niagara Falls,LOCKPORT ST,RT 104 MAIN ST,11TH ST,,2-WAY,2018,1914,1870,43,"(43.1040702417999, -79.0501177310944)"
532068,Erie,Evans,KENNEDY AVE,OLD LAKESHORE RD,ERIE RD NY 5,,2-WAY,2014,1355,1325,29,"(42.624046, -79.077671)"
534924,Erie,Cheektowaga,BEACH RD,GENESEE ST,CLEVELAND DR,,2-WAY,2004,6200,,,"(42.941302, -78.7618602)"
530132,Erie,Buffalo,SENECA ST,SMITH ST,EMSLIE ST,BETWEEN,2-WAY,1986,4600,,,"(42.875686, -78.847685)"
531314,Erie,Buffalo,EAGLE ST,END ELLICOTT ST / BEGIN OAK ST,MICHIGAN AVE,,2-WAY,2018,1340,1299,40,"(42.883582293579, -78.8705492019653)"
533454,Erie,Amherst,I-290 @ Sheridan Dr / Harlem Rd,,,,RAMP,2009,5250,,,"(42.9786361213094, -78.7814113497734)"
534796,Erie,Concord,SPRINGVILLE-BOSTON RD,SPRINGVILLE N VILL LN,MIDDLE RD,,2-WAY,1983,3200,,,"(42.525377, -78.672516)"
540036,Niagara,Lewiston,CREEK RD,RT 104 RIDGE RD,BLAIRVILLE RD,,2-WAY,1991,4800,,,"(43.2067965573184, -79.0177220106125)"
534457,Erie,Buffalo,HURON ST (WEST),RT 384 DELAWARE AV,FRANKLIN ST,,2-WAY,1998,3600,,,"(42.8891813394837, -78.8764527440071)"
536430,Erie,Lancaster,HARRIS HILL RD,PLEASANT VIEW DR,RT 33 GENESEE ST,,2-WAY,2019,11859,11405,453,"(42.9389146636613, -78.6772209405899)"
531202,Erie,Brant,LOTUS POINT RD,OLD LAKE SHORE RD,RT 5 ERIE RD,,2-WAY,2018,595,535,59,"(42.5946804118881, -79.1049168981476)"
540021_EB,Niagara,Niagara Falls,Ferry Ave,Packard Rd,Hyde Park Blvd,,1-WAY,2017,3759,3639,119,"(43.0915347465811, -79.0184998512268)"
534042,Erie,Lancaster,AURORA ST,COMO PARK BLVD,RT 20 BROADWAY,,2-WAY,2010,8575,8426,148,"(42.896149466633, -78.6752387881279)"
530260,Erie,Amherst/Tonawanda,NIAGARA FALLS BLVD,MAPLE RD,I-290 YOUNGMANN EXPWY,BETWEEN,2-WAY,1979,26300,,,"(42.9990997691602, -78.8224196434021)"
536433,Erie,Orchard Park,JEWETT-HOLMWOOD,FREEMAN RD,RT 187 TRANSIT RD,,2-WAY,2011,7125,,,"(42.751225221287, -78.719556927681)"
534497,Erie,Amherst,KENSINGTON AVE,CHKTG/AMHERST TOWN LN,RT 240 HARLEM RD,,2-WAY,2013,9918,9724,193,"(42.9494342032895, -78.7853991240263)"
536206,Erie,West Seneca,BORDEN RD,SENECA CREEK RD,RT 354 CLINTON ST,,2-WAY,1998,6050,,,"(42.8550033278762, -78.7086161971092)"
544015,Niagara,Niagara Falls,56TH ST,FRONTIER AV,RT 62 NF BLVD,,2-WAY,1998,3200,,,"(43.0870216926801, -78.9999389648438)"
540288,Niagara,Niagara Falls,NIA FALLS BLVD,NIAGARA FALLS E CITY LN,RT 265 MILITARY RD,,2-WAY,2009,17700,,,"(43.0941437041746, -78.9565891027451)"
530197,Erie,CHEEKTOWAGA/LANCASTER,TRANSIT RD,RT 354 CLINTON ST,LOSSON RD,BETWEEN,2-WAY,1984,18100,,,"(42.8737606266298, -78.6969378590584)"
534337,Erie,Buffalo,FILLMORE AVE,KENSINGTON AV,RT 5 MAIN ST,,2-WAY,1982,8100,,,"(42.9321939011544, -78.8392531871796)"
540011,Niagara,Niagara,WITMER RD,RT 61 HYDE PARK BLVD,I-190,,2-WAY,1999,12800,,,"(43.1267952360298, -79.0298160910606)"
532119,Erie,Grand Island,STALEY RD,W RIVER PKWY,BASE LINE RD,,2-WAY,2008,2700,,,"(43.0067576602858, -78.9881265163422)"
546131,Niagara,Niagara,LOCKPORT RD,MILLER RD,HASELEY DR,,2-WAY,2015,4264,3919,344,"(43.1220224440992, -78.9720091223717)"
547015,Niagara,Lockport,WEST ONTARIO ST,NIAGARA ST,PROSPECT ST,,2-WAY,2016,1065,,,"(43.171197, -78.702195)"
534881,Erie,Amherst,WEHRLE DR,RT 277 UNION RD,CAYUGA RD,,2-WAY,1976,12200,,,"(42.949594, -78.749135)"
546136,Niagara,Cambria,LOWER MTN RD,RT 425 CAMBRIA-WILSON RD,RT 270 CAMBRIA-LOCKPORT TOWN LINE RD,,2-WAY,2011,1350,,,"(43.1822403699163, -78.7679600715637)"
531112,Erie,Buffalo,LAFAYETTE SQUARE (WB),MAIN ST,WASHINGTON ST,,1-WAY,2005,3300,,,"(42.885952, -78.873677)"
