Hydrant Number,Dome Colour,Flow Rate,Installation Year,Latitude,Longitude,Location
4208,BLUE,> 95 L/s,1993,53.52403,-113.42653,POINT (-113.42652773261317 53.52402512100212)
7519,BLACK,> 95 L/s,1974,53.45106,-113.46160,POINT (-113.46160167406592 53.45106149499808)
14956,BLACK,> 95 L/s,1992,53.61032,-113.54373,POINT (-113.54373462927029 53.61031606857836)
18432,BLUE,> 95 L/s,2005,53.44345,-113.58217,POINT (-113.58217457312355 53.443454313455256)
21698,BLUE,> 95 L/s,2012,53.43024,-113.60186,POINT (-113.60185804502099 53.430241031296354)
1807,GREEN,60-95 L/s,1996,53.51371,-113.53482,POINT (-113.53481544946514 53.51370528146103)
5821,BLACK,> 95 L/s,1966,53.46950,-113.52726,POINT (-113.5272561964478 53.469495157209785)
10077,BLUE,> 95 L/s,1979,53.46692,-113.47891,POINT (-113.4789061242999 53.46691783030431)
15199,BLUE,> 95 L/s,1993,53.61638,-113.42864,POINT (-113.42863916363866 53.616384892349544)
12748,BLUE,> 95 L/s,1983,53.61864,-113.46631,POINT (-113.4663139979727 53.618644455901524)
16188,BLUE,> 95 L/s,1999,53.45692,-113.59938,POINT (-113.59937675596771 53.45692490940222)
15111,BLACK,> 95 L/s,1993,53.46925,-113.38624,POINT (-113.38624446214887 53.46924903301051)
3328,BLACK,> 95 L/s,1999,53.56436,-113.47262,POINT (-113.47261722659836 53.56435643835637)
2241,BLUE,> 95 L/s,1979,53.56355,-113.54645,POINT (-113.54644689164549 53.563550745684786)
17009,BLACK,> 95 L/s,2002,53.58170,-113.37658,POINT (-113.37658072123936 53.581700029571266)
3205,BLUE,> 95 L/s,2012,53.57028,-113.50390,POINT (-113.50389816694891 53.57027521550519)
4065,BLUE,> 95 L/s,2012,53.51315,-113.55289,POINT (-113.55288684371496 53.51314608938866)
24348,BLUE,> 95 L/s,2017,53.45929,-113.66322,POINT (-113.66322221629238 53.45929268314809)
10848,BLACK,> 95 L/s,1979,53.56600,-113.63077,POINT (-113.63077016613265 53.566004786958146)
7253,BLACK,> 95 L/s,1974,53.60780,-113.42108,POINT (-113.42108257165181 53.60779515318039)
12279,BLACK,> 95 L/s,1978,53.50663,-113.36080,POINT (-113.36080245776114 53.5066287940647)
4165,BLUE,> 95 L/s,1993,53.52868,-113.42940,POINT (-113.42939857764478 53.52867901379495)
18945,BLUE,> 95 L/s,2006,53.43342,-113.60325,POINT (-113.6032461414459 53.4334168742364)
6083,BLUE,> 95 L/s,2009,53.54493,-113.59483,POINT (-113.5948335701483 53.54492837480187)
10936,BLUE,> 95 L/s,1986,53.44778,-113.51264,POINT (-113.51263685441855 53.44777764517001)
21845,BLUE,> 95 L/s,2013,53.46705,-113.66805,POINT (-113.66804962977452 53.46705080593894)
20380,BLUE,> 95 L/s,2011,53.49727,-113.67992,POINT (-113.67991523275754 53.49726833912389)
19516,BLUE,> 95 L/s,2008,53.42751,-113.61729,POINT (-113.61729052183165 53.427510680224756)
13909,BLUE,> 95 L/s,1990,53.53799,-113.62856,POINT (-113.62856473762373 53.53798505578053)
11983,BLUE,> 95 L/s,1981,53.50963,-113.65135,POINT (-113.6513493343506 53.50963038255634)
18971,BLUE,> 95 L/s,2006,53.47572,-113.36553,POINT (-113.36552967784698 53.4757202459697)
9698,BLUE,> 95 L/s,1996,53.54165,-113.62178,POINT (-113.62178109286327 53.54165499836298)
22183,BLUE,> 95 L/s,2013,53.64068,-113.46422,POINT (-113.46422349529638 53.64067665573608)
18233,BLUE,> 95 L/s,2004,53.46802,-113.37982,POINT (-113.3798216406555 53.468019104966984)
2012,BLUE,> 95 L/s,1979,53.57515,-113.54277,POINT (-113.54277472338771 53.575149983514905)
14064,BLUE,> 95 L/s,1991,53.47682,-113.57194,POINT (-113.57193596816998 53.4768225124948)
8268,BLUE,> 95 L/s,1976,53.45884,-113.47825,POINT (-113.478247918048 53.45883625265971)
24535,BLUE,> 95 L/s,2016,53.54296,-113.54670,POINT (-113.5466957873199 53.542957391628704)
7688,BLUE,> 95 L/s,1988,53.57232,-113.53078,POINT (-113.53078186228056 53.57232495409868)
13034,BLUE,> 95 L/s,2009,53.53901,-113.62071,POINT (-113.62071383699028 53.53901052754797)
12526,BLUE,> 95 L/s,1982,53.58489,-113.59697,POINT (-113.5969709268328 53.58488723730378)
11515,BLUE,> 95 L/s,1981,53.50635,-113.43040,POINT (-113.43040377763415 53.5063501434896)
19807,BLUE,> 95 L/s,2010,53.40815,-113.52685,POINT (-113.52685169359 53.40815065162975)
24629,BLUE,> 95 L/s,2017,53.39776,-113.59814,POINT (-113.59814032740572 53.39775695634694)
3909,BLACK,> 95 L/s,1985,53.53052,-113.43099,POINT (-113.43099285197307 53.5305219995547)
7233,BLACK,> 95 L/s,1973,53.46682,-113.51412,POINT (-113.51412170115029 53.466816250243845)
7900,BLUE,> 95 L/s,1975,53.62307,-113.52191,POINT (-113.5219123426223 53.623067702451436)
4019,BLACK,> 95 L/s,2005,53.59219,-113.48255,POINT (-113.4825478321898 53.59218778709603)
13493,BLUE,> 95 L/s,1987,53.46904,-113.57000,POINT (-113.56999968729629 53.46903787028921)
22044,BLUE,> 95 L/s,2014,53.43918,-113.61922,POINT (-113.61921777872087 53.43917946670416)
1271,ORANGE,30-60 L/s,2012,53.49243,-113.50864,POINT (-113.50863751408798 53.492431916611835)
21114,BLUE,> 95 L/s,2011,53.41298,-113.52746,POINT (-113.5274629325123 53.412980073642096)
15974,BLUE,> 95 L/s,2000,53.62174,-113.46247,POINT (-113.46246670219118 53.621741203413826)
3060,BLUE,> 95 L/s,1997,53.58434,-113.54283,POINT (-113.54282847313937 53.58433813235614)
24694,BLUE,> 95 L/s,2017,53.43817,-113.38322,POINT (-113.38321556593206 53.438166452582585)
3636,BLUE,> 95 L/s,2019,53.51351,-113.55431,POINT (-113.55430662461472 53.51351287645128)
13252,BLACK,> 95 L/s,1987,53.60203,-113.53856,POINT (-113.53856464757725 53.60203052570687)
10788,BLACK,> 95 L/s,1979,53.44559,-113.49952,POINT (-113.49952255709803 53.445591095666614)
25048,BLUE,> 95 L/s,2017,53.57206,-113.45310,POINT (-113.45309608461386 53.57206128580655)
19962,BLUE,> 95 L/s,2009,53.50932,-113.57794,POINT (-113.57794312197483 53.50932411579059)
22286,BLUE,> 95 L/s,2013,53.48787,-113.38240,POINT (-113.38240222144577 53.48787038011255)
22860,BLUE,> 95 L/s,2014,53.51609,-113.50179,POINT (-113.50178534428149 53.51608501380345)
22482,BLUE,> 95 L/s,2014,53.52494,-113.69384,POINT (-113.69383657471718 53.52493762944633)
5134,GREEN,60-95 L/s,1965,53.51524,-113.58517,POINT (-113.58516888317112 53.5152364232295)
11363,BLACK,> 95 L/s,1980,53.63022,-113.48398,POINT (-113.48397939707849 53.63022077797909)
3752,BLUE,> 95 L/s,1959,53.53857,-113.44271,POINT (-113.44270847963273 53.538574514269285)
8475,BLACK,> 95 L/s,1976,53.45259,-113.46327,POINT (-113.46326712898306 53.452588807647025)
10198,BLUE,> 95 L/s,1979,53.49191,-113.62768,POINT (-113.62767747937596 53.4919138911786)
14867,BLUE,> 95 L/s,1992,53.47248,-113.39795,POINT (-113.39795106687414 53.47248423659374)
11298,BLUE,> 95 L/s,1984,53.55000,-113.57993,POINT (-113.57992811095905 53.549999201670126)
23452,BLUE,> 95 L/s,2016,53.51219,-113.50110,POINT (-113.50109962426694 53.51218877621451)
10565,BLUE,> 95 L/s,1979,53.45745,-113.52573,POINT (-113.52572517564322 53.45744626245426)
25787,BLUE,> 95 L/s,2019,53.49347,-113.50746,POINT (-113.50745842315581 53.49347477053138)
24594,BLUE,> 95 L/s,2017,53.48784,-113.37235,POINT (-113.37234671744763 53.487841425300545)
21031,BLUE,> 95 L/s,2011,53.40664,-113.47193,POINT (-113.47192855850153 53.406639952494565)
12056,BLACK,> 95 L/s,1990,53.47578,-113.58457,POINT (-113.58456832971287 53.47578395455304)
3536,BLUE,> 95 L/s,1992,53.55900,-113.56865,POINT (-113.56864515190115 53.55900311591974)
3129,BLUE,> 95 L/s,2013,53.57194,-113.46121,POINT (-113.46120702121873 53.57193875990248)
7514,BLACK,> 95 L/s,1974,53.44987,-113.45839,POINT (-113.4583887091113 53.44986795000081)
10470,BLACK,> 95 L/s,1979,53.46595,-113.39801,POINT (-113.39800883186238 53.46594785778837)
17611,BLUE,> 95 L/s,2003,53.54657,-113.64273,POINT (-113.64272719277315 53.54656852034321)
6141,BLACK,> 95 L/s,1968,53.47433,-113.49152,POINT (-113.491522118666 53.4743283957972)
18994,BLUE,> 95 L/s,2006,53.52708,-113.67243,POINT (-113.67243029824793 53.52707635203019)
1756,BLACK,> 95 L/s,1994,53.53172,-113.45510,POINT (-113.45509842223112 53.531715802635766)
15194,BLUE,> 95 L/s,1993,53.46909,-113.39561,POINT (-113.39560744299922 53.469086689389385)
20532,BLUE,> 95 L/s,2010,53.55690,-113.49882,POINT (-113.49882081028744 53.55690252149207)
25616,BLUE,> 95 L/s,2018,53.53405,-113.53624,POINT (-113.53623533426371 53.53404873891098)
26283,BLUE,> 95 L/s,2018,53.53029,-113.67433,POINT (-113.6743323293958 53.53029466448846)
10042,BLUE,> 95 L/s,1978,53.51023,-113.40076,POINT (-113.40075876694861 53.510230284935176)
4112,BLUE,> 95 L/s,2007,53.49457,-113.48630,POINT (-113.48629954165906 53.49457358654778)
11504,BLUE,> 95 L/s,1982,53.57489,-113.48278,POINT (-113.482777254793 53.57489473021311)
16078,BLUE,> 95 L/s,1999,53.44992,-113.58402,POINT (-113.58402418232528 53.449917667913425)
1781,BLACK,> 95 L/s,1989,53.55618,-113.52488,POINT (-113.52487512219378 53.5561785069312)
13995,BLUE,> 95 L/s,1988,53.60123,-113.45837,POINT (-113.45837333856379 53.601233517358224)
17847,BLUE,> 95 L/s,2004,53.50395,-113.50464,POINT (-113.50464322122569 53.503953855177365)
383,BLACK,> 95 L/s,1995,53.57998,-113.44312,POINT (-113.44311908077582 53.57998491994672)
7997,BLACK,> 95 L/s,1975,53.52721,-113.64503,POINT (-113.64502670801681 53.52720666600383)
9779,BLUE,> 95 L/s,1977,53.54735,-113.54301,POINT (-113.54301215792454 53.547354403150166)
3527,BLUE,> 95 L/s,2015,53.58863,-113.48485,POINT (-113.48484917143632 53.58862652398417)
23417,BLUE,> 95 L/s,2015,53.53733,-113.67591,POINT (-113.67591339656512 53.53733499337565)
1959,BLUE,> 95 L/s,1975,53.55249,-113.55835,POINT (-113.55835453791003 53.55248904239706)
2388,BLUE,> 95 L/s,2007,53.50099,-113.47958,POINT (-113.47957869574267 53.500989369018896)
5496,BLUE,> 95 L/s,2017,53.46983,-113.47933,POINT (-113.4793315181933 53.46983489314651)
4654,BLUE,> 95 L/s,2018,53.48392,-113.52864,POINT (-113.52863740910239 53.4839154443516)
7881,BLUE,> 95 L/s,1975,53.46022,-113.53169,POINT (-113.53168891402144 53.46022135269425)
2733,GREEN,60-95 L/s,1956,53.52119,-113.57440,POINT (-113.57439966314664 53.52119452358731)
15386,BLUE,> 95 L/s,1994,53.62969,-113.47559,POINT (-113.47558801716087 53.62969340812646)
18009,BLUE,> 95 L/s,2004,53.49284,-113.51497,POINT (-113.51496752060761 53.49284295867738)
19356,BLUE,> 95 L/s,2007,53.47249,-113.62617,POINT (-113.6261696193613 53.47248719780295)
9369,BLUE,> 95 L/s,1977,53.44054,-113.42992,POINT (-113.42992090339644 53.440542924737)
22987,BLUE,> 95 L/s,2014,53.64104,-113.52965,POINT (-113.52965391357897 53.641043762045875)
5612,BLUE,> 95 L/s,2005,53.56489,-113.38746,POINT (-113.38746116770675 53.56489396310392)
12850,BLACK,> 95 L/s,1984,53.48108,-113.38931,POINT (-113.3893085228841 53.48107959944307)
16511,BLACK,> 95 L/s,2000,53.55932,-113.64441,POINT (-113.64441252341786 53.55931940433484)
18872,BLUE,> 95 L/s,2006,53.62069,-113.41482,POINT (-113.41482221063335 53.62068766740591)
16488,BLACK,> 95 L/s,2000,53.45709,-113.38931,POINT (-113.38931225694868 53.45708803758674)
15945,BLUE,> 95 L/s,1998,53.48777,-113.64075,POINT (-113.64075309875645 53.48777137092417)
6875,GREEN,60-95 L/s,1972,53.48011,-113.51260,POINT (-113.51260095548844 53.48010930371776)
7883,BLUE,> 95 L/s,1975,53.46025,-113.53329,POINT (-113.53329062982691 53.460252080497746)
4601,GREEN,60-95 L/s,1963,53.57519,-113.39983,POINT (-113.39982805308973 53.575194666029496)
16657,BLACK,> 95 L/s,2002,53.50901,-113.67583,POINT (-113.67583011910415 53.509014717965414)
26400,BLUE,> 95 L/s,2019,53.52724,-113.70329,POINT (-113.70329175158744 53.527240329678484)
22122,BLUE,> 95 L/s,2013,53.63312,-113.41048,POINT (-113.4104803537667 53.63311630086606)
3697,BLACK,> 95 L/s,1987,53.53526,-113.43445,POINT (-113.43444964571506 53.535262675916385)
17710,BLUE,> 95 L/s,2003,53.55943,-113.61715,POINT (-113.6171456477726 53.55943175631802)
11702,BLACK,> 95 L/s,1981,53.51556,-113.65129,POINT (-113.65129460980388 53.515564759260805)
19300,BLUE,> 95 L/s,2009,53.49299,-113.68269,POINT (-113.68269371701419 53.492986807392086)
12844,BLACK,> 95 L/s,1985,53.62871,-113.35917,POINT (-113.35916632372323 53.62870774228134)
19980,BLUE,> 95 L/s,2008,53.49776,-113.52276,POINT (-113.5227638785128 53.497758105965985)
16004,BLUE,> 95 L/s,1998,53.44742,-113.54081,POINT (-113.54081362560665 53.447424393123114)
11533,BLACK,> 95 L/s,1980,53.63797,-113.48194,POINT (-113.4819425495934 53.63796966837373)
18399,BLUE,> 95 L/s,2005,53.49115,-113.66738,POINT (-113.66737951585672 53.49114656809704)
11967,BLACK,> 95 L/s,1981,53.58776,-113.42616,POINT (-113.42616232109457 53.58776485000511)
18122,BLUE,> 95 L/s,2004,53.62803,-113.43611,POINT (-113.43610745283979 53.62803409564998)
24063,BLUE,> 95 L/s,2015,53.51914,-113.50467,POINT (-113.50466599836261 53.519135947014966)
922,BLUE,> 95 L/s,1978,53.51139,-113.47632,POINT (-113.47632485531287 53.511388395346046)
15240,BLUE,> 95 L/s,1993,53.47449,-113.40690,POINT (-113.4069026688066 53.47449374779953)
21480,BLUE,> 95 L/s,2013,53.62582,-113.55127,POINT (-113.55127141386512 53.625818148468866)
16419,BLUE,> 95 L/s,2000,53.50868,-113.48598,POINT (-113.48597566130125 53.50867929945271)
11629,BLACK,> 95 L/s,1980,53.64090,-113.48929,POINT (-113.48928950704483 53.640904400594025)
19488,BLUE,> 95 L/s,2007,53.44613,-113.61023,POINT (-113.61022931404442 53.44612586878295)
10063,BLUE,> 95 L/s,2014,53.46866,-113.46934,POINT (-113.46934458408059 53.46866319561209)
1362,BLACK,> 95 L/s,1993,53.55453,-113.50374,POINT (-113.50374443972206 53.5545339587577)
6546,BLUE,> 95 L/s,1970,53.48599,-113.56922,POINT (-113.5692243084481 53.48598877172262)
19006,BLUE,> 95 L/s,2007,53.60168,-113.50398,POINT (-113.5039755991431 53.60167650779321)
8933,BLACK,> 95 L/s,1977,53.47272,-113.42231,POINT (-113.42231149200852 53.472717601449276)
3218,BLUE,> 95 L/s,1958,53.59474,-113.55637,POINT (-113.55637471261659 53.594738866635595)
7497,BLACK,> 95 L/s,1974,53.44870,-113.44436,POINT (-113.44436185958425 53.44869732391749)
1927,GREEN,60-95 L/s,2016,53.50740,-113.54038,POINT (-113.5403768641386 53.50740321918548)
3223,BLUE,> 95 L/s,1957,53.52442,-113.56558,POINT (-113.56557735998297 53.52441576056538)
20255,BLUE,> 95 L/s,2010,53.40246,-113.52991,POINT (-113.52990512619103 53.40245795369608)
23347,BLUE,> 95 L/s,2016,53.42755,-113.40227,POINT (-113.40227339100097 53.42755212799543)
2467,BLUE,> 95 L/s,1990,53.56974,-113.53779,POINT (-113.53778671478926 53.56974498130723)
12521,BLACK,> 95 L/s,1982,53.58570,-113.42038,POINT (-113.42038270789841 53.585704134621615)
16389,BLUE,> 95 L/s,2000,53.62247,-113.46189,POINT (-113.4618867260289 53.62246583737805)
4599,GREEN,60-95 L/s,1963,53.57519,-113.40291,POINT (-113.40291186133858 53.57519013343164)
22413,BLUE,> 95 L/s,2015,53.55494,-113.67013,POINT (-113.67012516333452 53.55493800374098)
6775,BLUE,> 95 L/s,1971,53.59846,-113.42939,POINT (-113.42938722362666 53.59845647743511)
11311,BLACK,> 95 L/s,1999,53.59118,-113.49178,POINT (-113.49178047889826 53.591183320744484)
17780,BLUE,> 95 L/s,2003,53.45553,-113.55932,POINT (-113.55932028954356 53.455527363501965)
24830,BLUE,> 95 L/s,2018,53.48855,-113.49750,POINT (-113.49750424725794 53.48854508590572)
6006,BLUE,> 95 L/s,1967,53.60383,-113.46111,POINT (-113.46111152054624 53.60383308415241)
26201,BLUE,> 95 L/s,2018,53.42134,-113.61783,POINT (-113.61783337427714 53.42133758988256)
23211,BLUE,> 95 L/s,2017,53.41432,-113.60135,POINT (-113.60134831928718 53.41431888951603)
9605,BLACK,> 95 L/s,1978,53.62826,-113.52153,POINT (-113.52152697371666 53.628261758962644)
5779,BLACK,> 95 L/s,1966,53.55669,-113.39375,POINT (-113.39375109554251 53.55669432292263)
7379,BLUE,> 95 L/s,1974,53.50521,-113.60127,POINT (-113.60127112312583 53.505208138720036)
16217,BLACK,> 95 L/s,1999,53.47132,-113.38253,POINT (-113.38252620503381 53.47132459246731)
16890,BLUE,> 95 L/s,2003,53.59606,-113.58781,POINT (-113.58780877781714 53.596061037260185)
15663,BLUE,> 95 L/s,1997,53.61964,-113.47666,POINT (-113.47666372280715 53.619644077778744)
8523,BLUE,> 95 L/s,1976,53.46003,-113.50082,POINT (-113.5008196953483 53.460032361440334)
20848,BLUE,> 95 L/s,2012,53.45277,-113.61353,POINT (-113.61352526616452 53.45277079365941)
25763,BLUE,> 95 L/s,2018,53.56592,-113.48561,POINT (-113.48560566230343 53.56591533949833)
7853,BLUE,> 95 L/s,1975,53.59237,-113.38843,POINT (-113.38843369848664 53.59236622853475)
16698,BLUE,> 95 L/s,2001,53.49883,-113.65476,POINT (-113.65475738419887 53.49882909624859)
13529,BLUE,> 95 L/s,1988,53.47362,-113.56485,POINT (-113.56485386760257 53.473620895895806)
7,BLACK,> 95 L/s,1979,53.54237,-113.48518,POINT (-113.48517543488165 53.54237273306037)
2141,BLACK,> 95 L/s,1953,53.52678,-113.44828,POINT (-113.44828072926023 53.526777454340845)
10801,BLUE,> 95 L/s,1979,53.46589,-113.48718,POINT (-113.48718097460235 53.46589477279217)
8401,BLUE,> 95 L/s,1976,53.46375,-113.45528,POINT (-113.45527836729079 53.463749635814786)
13150,BLACK,> 95 L/s,1986,53.63291,-113.54110,POINT (-113.54109535967777 53.63290911278395)
24899,BLUE,> 95 L/s,2017,53.51620,-113.50772,POINT (-113.50772413227334 53.51620405696033)
20318,BLUE,> 95 L/s,2009,53.47719,-113.36388,POINT (-113.36387587425305 53.477193378363296)
11949,BLUE,> 95 L/s,1981,53.48028,-113.40283,POINT (-113.40282892769109 53.480281582429015)
16374,BLACK,> 95 L/s,1999,53.62622,-113.44803,POINT (-113.44803280924779 53.626216389111285)
9759,BLACK,> 95 L/s,1978,53.54324,-113.63222,POINT (-113.63221558737885 53.54323731756383)
3707,GREEN,60-95 L/s,2004,53.53600,-113.43084,POINT (-113.43084358653263 53.53599730586518)
24699,BLUE,> 95 L/s,2017,53.54849,-113.44168,POINT (-113.44167900485054 53.54848928612372)
7394,BLUE,> 95 L/s,1974,53.50696,-113.60571,POINT (-113.60570806993447 53.50696074993263)
12033,BLUE,> 95 L/s,1981,53.47628,-113.40532,POINT (-113.40531750972889 53.47627525697324)
8340,BLUE,> 95 L/s,1976,53.44112,-113.45293,POINT (-113.45293140969153 53.441124212631586)
20488,BLUE,> 95 L/s,2010,53.40813,-113.57128,POINT (-113.5712832525591 53.408131288928196)
24167,BLUE,> 95 L/s,2015,53.41516,-113.47136,POINT (-113.47136349383172 53.41516435408627)
23554,BLUE,> 95 L/s,2017,53.51599,-113.69908,POINT (-113.6990752964114 53.51598651555225)
9556,BLUE,> 95 L/s,1978,53.43994,-113.41670,POINT (-113.41669888887303 53.43993507732264)
20158,BLUE,> 95 L/s,2009,53.59796,-113.30105,POINT (-113.30105344936543 53.59795835308797)
5510,BLUE,> 95 L/s,2006,53.59427,-113.46546,POINT (-113.46545784888404 53.594274748528)
7921,BLACK,> 95 L/s,1975,53.56792,-113.60405,POINT (-113.6040542041835 53.56791609713667)
10959,BLACK,> 95 L/s,1980,53.48165,-113.57407,POINT (-113.57406693747326 53.481649451788286)
5390,BLACK,> 95 L/s,1965,53.56955,-113.52427,POINT (-113.52426777292622 53.569548143298825)
6988,BLACK,> 95 L/s,1973,53.47953,-113.46393,POINT (-113.46392670062048 53.47952739555492)
1092,BLUE,> 95 L/s,1987,53.57049,-113.49748,POINT (-113.4974825063076 53.57049017208122)
22528,BLUE,> 95 L/s,2014,53.42219,-113.55673,POINT (-113.55673086329406 53.4221946606927)
3608,BLUE,> 95 L/s,2005,53.59803,-113.54818,POINT (-113.54817647984585 53.5980297754812)
1535,BLUE,> 95 L/s,2009,53.54789,-113.45234,POINT (-113.45233732219634 53.547886555120165)
11653,BLUE,> 95 L/s,1981,53.45227,-113.47399,POINT (-113.47398993011308 53.452269503098975)
564,GREEN,60-95 L/s,2011,53.57989,-113.47360,POINT (-113.47360157264085 53.579893521336174)
10487,BLUE,> 95 L/s,1979,53.46680,-113.40954,POINT (-113.40954158796616 53.466800696189665)
20933,BLUE,> 95 L/s,2012,53.64290,-113.46282,POINT (-113.46281781956623 53.64289942957884)
156,BLACK,> 95 L/s,1995,53.55565,-113.48477,POINT (-113.48477371218121 53.555651836568416)
2555,BLUE,> 95 L/s,1955,53.53158,-113.56836,POINT (-113.56835724958852 53.53157595002809)
9424,BLACK,> 95 L/s,1979,53.60289,-113.39474,POINT (-113.39474466363147 53.60289161664178)
19998,BLUE,> 95 L/s,2010,53.45023,-113.38512,POINT (-113.38511502958036 53.45023150748843)
6058,BLUE,> 95 L/s,1967,53.53287,-113.60644,POINT (-113.60644120191705 53.53286838088052)
2786,BLACK,> 95 L/s,2003,53.50559,-113.45069,POINT (-113.45069235553856 53.505591585183645)
22931,BLUE,> 95 L/s,2014,53.41204,-113.46938,POINT (-113.46937672278729 53.41203655401836)
25007,BLUE,> 95 L/s,2015,53.41909,-113.64494,POINT (-113.64493948742475 53.41908560311663)
309,BLACK,> 95 L/s,1968,53.54094,-113.49005,POINT (-113.4900490246171 53.54094292177912)
1982,BLUE,> 95 L/s,1988,53.56536,-113.54463,POINT (-113.54463076747555 53.56536332762546)
6617,GREEN,60-95 L/s,1971,53.60760,-113.48379,POINT (-113.48379279032672 53.60760137861474)
8485,BLUE,> 95 L/s,1976,53.46359,-113.46330,POINT (-113.46330024260031 53.46358610219994)
18721,BLUE,> 95 L/s,2005,53.42041,-113.44895,POINT (-113.4489469007599 53.420408762386955)
15809,BLACK,> 95 L/s,1995,53.57745,-113.45343,POINT (-113.45342785349042 53.57744843393783)
10639,BLUE,> 95 L/s,1979,53.49633,-113.62387,POINT (-113.62386951268495 53.4963336102814)
17411,BLACK,> 95 L/s,2003,53.41925,-113.53112,POINT (-113.53112432124081 53.419251427632155)
15016,BLACK,> 95 L/s,1992,53.63561,-113.51900,POINT (-113.51899951129782 53.63561148085119)
16791,BLUE,> 95 L/s,2003,53.44918,-113.48435,POINT (-113.48435443658117 53.449184407704266)
