StationName,StationLocation,DateTime,RecordId,RoadSurfaceTemperature,AirTemperature
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 04:29:00 AM,4197338,39.54,41.23
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 04:30:00 AM,4197339,39.51,41.19
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:26:00 AM,4191342,40.28,40.28
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:27:00 AM,4191343,40.25,40.25
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:28:00 AM,4191344,40.22,40.22
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:29:00 AM,4191345,40.20,40.20
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:30:00 AM,4191346,40.18,40.18
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:31:00 AM,4191347,40.15,40.15
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:32:00 AM,4191348,40.13,40.13
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:33:00 AM,4191349,40.11,40.11
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:34:00 AM,4191350,40.08,40.08
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:35:00 AM,4191351,40.07,40.07
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:36:00 AM,4191352,40.03,40.03
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:37:00 AM,4191353,40.02,40.02
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:38:00 AM,4191354,40.00,40.00
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:39:00 AM,4191355,39.98,39.98
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:40:00 AM,4191356,39.96,39.96
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 04:26:00 AM,4197335,39.62,41.23
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 04:27:00 AM,4197336,39.59,41.23
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 04:28:00 AM,4197337,39.57,41.23
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 04:29:00 AM,4197338,39.54,41.23
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 04:30:00 AM,4197339,39.51,41.19
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 04:31:00 AM,4197340,39.49,41.14
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 04:32:00 AM,4197341,39.47,41.11
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 04:33:00 AM,4197342,39.44,41.11
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 04:34:00 AM,4197343,39.41,41.09
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 04:35:00 AM,4197344,39.39,41.09
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 04:36:00 AM,4197345,39.36,41.06
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 04:37:00 AM,4197346,39.34,41.02
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 04:38:00 AM,4197347,39.32,40.98
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 04:39:00 AM,4197348,39.29,40.93
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 04:40:00 AM,4197349,39.27,40.90
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:36:00 AM,3045940,45.46,45.46
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:37:00 AM,3045941,45.46,45.46
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:38:00 AM,3045942,45.46,45.46
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:39:00 AM,3045943,45.47,45.47
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:40:00 AM,3045944,45.47,45.47
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:41:00 AM,3045945,45.47,45.47
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:42:00 AM,3045946,45.47,45.47
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:43:00 AM,3045947,45.47,45.47
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:44:00 AM,3045948,45.48,45.48
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:45:00 AM,3045949,45.48,45.48
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:46:00 AM,3045950,45.47,45.47
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:47:00 AM,3045951,45.47,45.47
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:48:00 AM,3045952,45.48,45.48
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:49:00 AM,3045953,45.48,45.48
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:50:00 AM,3045954,45.48,45.48
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 04:56:00 AM,1055929,42.61,41.85
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 04:57:00 AM,1055930,42.61,41.86
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:56:00 AM,3045960,45.49,45.49
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 04:58:00 AM,1055931,42.61,41.86
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:57:00 AM,3045961,45.49,45.49
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 04:59:00 AM,1055932,42.61,41.85
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:58:00 AM,3045962,45.49,45.49
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:59:00 AM,3045963,45.49,45.49
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 05:00:00 AM,3045964,45.49,45.49
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 05:00:00 AM,1055933,42.61,41.85
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 05:01:00 AM,3045965,45.49,45.49
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 05:01:00 AM,1055934,42.61,41.85
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 05:02:00 AM,3045966,45.49,45.49
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 05:02:00 AM,1055935,42.62,41.84
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 05:03:00 AM,3045967,45.49,45.49
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 05:03:00 AM,1055936,42.63,41.83
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 05:04:00 AM,3045968,45.49,45.49
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 05:04:00 AM,1055937,42.63,41.84
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 05:05:00 AM,3045969,45.49,45.49
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 05:05:00 AM,1055938,42.63,41.85
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 05:06:00 AM,3045970,45.49,45.49
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 05:06:00 AM,1055939,42.63,41.87
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 05:07:00 AM,3045971,45.49,45.49
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 05:07:00 AM,1055940,42.64,41.90
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 05:08:00 AM,3045972,45.50,45.50
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 05:08:00 AM,1055941,42.64,41.93
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 05:09:00 AM,3045973,45.50,45.50
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 05:09:00 AM,1055942,42.64,41.94
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 05:10:00 AM,3045974,45.50,45.50
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 05:10:00 AM,1055943,42.64,41.96
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 04:56:00 AM,4127950,41.44,41.32
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 04:57:00 AM,4127951,41.44,41.37
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 04:58:00 AM,4127952,41.43,41.40
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 04:59:00 AM,4127953,41.41,41.44
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 05:00:00 AM,4127954,41.40,41.43
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:26:00 AM,4191342,40.28,40.28
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:27:00 AM,4191343,40.25,40.25
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:28:00 AM,4191344,40.22,40.22
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:29:00 AM,4191345,40.20,40.20
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:30:00 AM,4191346,40.18,40.18
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 04:16:00 AM,4127910,41.76,40.38
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 04:17:00 AM,4127911,41.76,40.29
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 04:18:00 AM,4127912,41.76,40.15
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 04:19:00 AM,4127913,41.75,40.08
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 04:20:00 AM,4127914,41.74,40.06
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 04:21:00 AM,4127915,41.72,40.04
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 04:22:00 AM,4127916,41.72,40.11
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 04:23:00 AM,4127917,41.72,40.20
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 04:24:00 AM,4127918,41.72,40.28
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 04:25:00 AM,4127919,41.70,40.40
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 04:26:00 AM,4127920,41.68,40.46
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 04:27:00 AM,4127921,41.68,40.52
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 04:28:00 AM,4127922,41.68,40.58
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 04:29:00 AM,4127923,41.68,40.64
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 04:30:00 AM,4127924,41.66,40.71
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:26:00 AM,3045930,45.49,45.49
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:27:00 AM,3045931,45.48,45.48
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:28:00 AM,3045932,45.49,45.49
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:29:00 AM,3045933,45.48,45.48
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:30:00 AM,3045934,45.48,45.48
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:31:00 AM,3045935,45.48,45.48
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:32:00 AM,3045936,45.47,45.47
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:33:00 AM,3045937,45.46,45.46
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:34:00 AM,3045938,45.46,45.46
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:35:00 AM,3045939,45.46,45.46
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:36:00 AM,3045940,45.46,45.46
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:37:00 AM,3045941,45.46,45.46
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:38:00 AM,3045942,45.46,45.46
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:39:00 AM,3045943,45.47,45.47
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:40:00 AM,3045944,45.47,45.47
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 04:36:00 AM,1055909,42.57,41.54
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 04:37:00 AM,1055910,42.57,41.56
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 04:38:00 AM,1055911,42.57,41.55
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 04:39:00 AM,1055912,42.57,41.46
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 04:40:00 AM,1055913,42.57,41.46
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 04:41:00 AM,1055914,42.57,41.48
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 04:42:00 AM,1055915,42.57,41.48
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 04:43:00 AM,1055916,42.57,41.52
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 04:44:00 AM,1055917,42.57,41.55
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 04:45:00 AM,1055918,42.58,41.61
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 04:46:00 AM,1055919,42.58,41.64
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 04:47:00 AM,1055920,42.58,41.69
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 04:48:00 AM,1055921,42.59,41.70
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 04:49:00 AM,1055922,42.59,41.70
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 04:50:00 AM,1055923,42.60,41.72
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 04:36:00 AM,4157430,38.70,43.17
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 04:37:00 AM,4157431,38.70,43.09
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 04:38:00 AM,4157432,38.72,43.09
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 04:39:00 AM,4157433,38.72,43.24
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 04:40:00 AM,4157434,38.72,43.33
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 04:41:00 AM,4157435,38.73,43.39
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 04:42:00 AM,4157436,38.74,43.36
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 04:43:00 AM,4157437,38.76,43.33
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 04:44:00 AM,4157438,38.77,43.32
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 04:41:00 AM,4197350,39.25,40.86
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 04:45:00 AM,4157439,38.80,43.38
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 04:42:00 AM,4197351,39.22,40.82
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 04:46:00 AM,4157440,38.81,43.43
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 04:43:00 AM,4197352,39.20,40.78
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 04:47:00 AM,4157441,38.83,43.49
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 04:44:00 AM,4197353,39.18,40.72
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 04:48:00 AM,4157442,38.86,43.45
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 04:45:00 AM,4197354,39.16,40.68
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 04:49:00 AM,4157443,38.88,43.45
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 04:46:00 AM,4197355,39.14,40.66
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 04:50:00 AM,4157444,38.90,43.55
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 04:47:00 AM,4197356,39.12,40.62
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 04:48:00 AM,4197357,39.10,40.59
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 04:49:00 AM,4197358,39.08,40.56
NE45StViaduct,POINT (-122.301929 47.66127),11/10/2020 04:50:00 AM,4197359,39.06,40.53
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:46:00 AM,3045950,45.47,45.47
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:47:00 AM,3045951,45.47,45.47
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:48:00 AM,3045952,45.48,45.48
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:46:00 AM,4191362,39.86,39.86
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:49:00 AM,3045953,45.48,45.48
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 04:46:00 AM,1055919,42.58,41.64
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:47:00 AM,4191363,39.84,39.84
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 04:47:00 AM,1055920,42.58,41.69
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:50:00 AM,3045954,45.48,45.48
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:48:00 AM,4191364,39.83,39.83
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:51:00 AM,3045955,45.48,45.48
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 04:48:00 AM,1055921,42.59,41.70
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:49:00 AM,4191365,39.82,39.82
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:52:00 AM,3045956,45.48,45.48
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:50:00 AM,4191366,39.80,39.80
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 04:49:00 AM,1055922,42.59,41.70
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:53:00 AM,3045957,45.48,45.48
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:51:00 AM,4191367,39.80,39.80
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 04:50:00 AM,1055923,42.60,41.72
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:54:00 AM,3045958,45.48,45.48
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:52:00 AM,4191368,39.79,39.79
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 04:51:00 AM,1055924,42.59,41.77
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:55:00 AM,3045959,45.49,45.49
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:53:00 AM,4191369,39.79,39.79
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 04:52:00 AM,1055925,42.60,41.78
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:54:00 AM,4191370,39.79,39.79
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:56:00 AM,3045960,45.49,45.49
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 04:53:00 AM,1055926,42.60,41.82
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:57:00 AM,3045961,45.49,45.49
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:55:00 AM,4191371,39.80,39.80
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:56:00 AM,4191372,39.82,39.82
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:58:00 AM,3045962,45.49,45.49
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 04:59:00 AM,3045963,45.49,45.49
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:57:00 AM,4191373,39.83,39.83
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/10/2020 05:00:00 AM,3045964,45.49,45.49
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:58:00 AM,4191374,39.85,39.85
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:59:00 AM,4191375,39.87,39.87
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 05:00:00 AM,4191376,39.91,39.91
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:56:00 AM,4191372,39.82,39.82
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:57:00 AM,4191373,39.83,39.83
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:58:00 AM,4191374,39.85,39.85
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 04:59:00 AM,4191375,39.87,39.87
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 05:00:00 AM,4191376,39.91,39.91
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 05:01:00 AM,4191377,39.91,39.91
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 05:02:00 AM,4191378,39.93,39.93
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 05:03:00 AM,4191379,39.95,39.95
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 05:04:00 AM,4191380,39.97,39.97
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 05:05:00 AM,4191381,39.98,39.98
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 05:06:00 AM,4191382,40.00,40.00
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 05:07:00 AM,4191383,40.02,40.02
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 05:08:00 AM,4191384,40.04,40.04
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 05:09:00 AM,4191385,40.05,40.05
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/10/2020 05:10:00 AM,4191386,40.07,40.07
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 04:56:00 AM,4157450,39.04,43.48
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 04:57:00 AM,4157451,39.04,43.51
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 04:58:00 AM,4157452,39.05,43.55
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 04:59:00 AM,4157453,39.08,43.64
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 05:00:00 AM,4157454,39.10,43.70
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 05:01:00 AM,4157455,39.11,43.81
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 05:02:00 AM,4157456,39.15,43.83
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 05:03:00 AM,4157457,39.17,43.79
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 05:04:00 AM,4157458,39.19,43.73
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 05:05:00 AM,4157459,39.20,43.71
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 05:06:00 AM,4157460,39.23,43.80
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 05:07:00 AM,4157461,39.26,43.87
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 05:08:00 AM,4157462,39.27,43.89
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 05:09:00 AM,4157463,39.28,43.86
MagnoliaBridge,POINT (-122.387341 47.633454),11/10/2020 05:10:00 AM,4157464,39.31,43.83
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 05:06:00 AM,1055939,42.63,41.87
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 05:07:00 AM,1055940,42.64,41.90
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 05:08:00 AM,1055941,42.64,41.93
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 05:09:00 AM,1055942,42.64,41.94
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 05:10:00 AM,1055943,42.64,41.96
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 05:11:00 AM,1055944,42.65,41.97
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 05:12:00 AM,1055945,42.65,41.98
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 05:13:00 AM,1055946,42.65,41.92
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 05:14:00 AM,1055947,42.65,41.83
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 05:15:00 AM,1055948,42.65,41.81
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 05:16:00 AM,1055949,42.66,41.79
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 05:17:00 AM,1055950,42.66,41.79
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 05:18:00 AM,1055951,42.66,41.76
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 05:19:00 AM,1055952,42.66,41.70
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/10/2020 05:20:00 AM,1055953,42.66,41.70
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 05:06:00 AM,4127960,41.36,41.55
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 05:07:00 AM,4127961,41.36,41.56
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 05:08:00 AM,4127962,41.36,41.54
AuroraBridge,POINT (-122.347278 47.643174),11/10/2020 05:09:00 AM,4127963,41.36,41.62
